headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
"From Lebanon to the Red Sea, a Broader Conflict With Iran Looms",2024-01-07 21:02:38+00:00,"Biden, Joseph R Jr",Iran; Gaza Strip; Israel; Ukraine; China; Russia,United States International Relations; Israel-Gaza War (2023- ); International Relations; Nuclear Weapons; United States Politics and Government; Russian Invasion of Ukraine (2022),Hamas; Hezbollah; Houthis,https://www.nytimes.com/2024/01/07/us/politics/iran-us-israel-conflict.html,"With its proxies attacking from many vantage points and its nuclear program suddenly revived, Iran is posing a new challenge to the West — this time with Russia and China on its side.",2164
"As West Bank Violence Rises, Israel Vows to Pursue Military Goals in Gaza",2024-01-07 22:04:57+00:00,"Blinken, Antony J; ABDULLAH II, KING OF JORDAN; al-Dahdouh, Wael",Israel; Gaza Strip; Jordan,Israel-Gaza War (2023- ); Palestinians; International Relations; Humanitarian Aid; Defense and Military Forces; United States International Relations; News and News Media,Hamas,https://www.nytimes.com/2024/01/07/world/middleeast/israel-gaza-war-.html,"Diplomats toured the Mideast Sunday on a mission to stop the war from widening, but tensions in the Gaza Strip spread across the region.",1354
Wealthy Donors Pull Back From New York City’s Escalating Problems,2024-01-08 08:00:22+00:00,"Adams, Eric L; Bloomberg, Michael R",New York City,Philanthropy; Homeless Persons; Israel-Gaza War (2023- ); High Net Worth Individuals; Charter Schools; Immigration and Emigration; Education (K-12); audio-neutral-informative,"Bloomberg Philanthropies; New York Public Library; Perelman, Ronald O, Performing Arts Center",https://www.nytimes.com/2024/01/08/nyregion/nyc-philanthropy-donor-support.html,"Philanthropists worry that the city’s complex tangle of crises — migrants, homelessness, housing, the cost of living — cannot be easily fixed.",1660
"Francis Urges Ban on Surrogacy, Calling It ‘Despicable’",2024-01-08 14:12:17+00:00,Francis,,Surrogate Motherhood; Parenting; Speeches and Statements; Homosexuality and Bisexuality,Roman Catholic Church,https://www.nytimes.com/2024/01/08/world/europe/pope-francis-surrogacy-ban.html,"The pope said that an unborn child must not be “turned into an object of trafficking,” expanding his condemnation of a practice already illegal in Italy and some other European countries.",1013
W.H.O. Visits Last Functioning Hospital in Central Gaza,2024-01-08 14:59:27+00:00,,Gaza Strip; Israel,Hospitals; Israel-Gaza War (2023- ),World Health Organization,https://www.nytimes.com/video/world/middleeast/100000009254833/gaza-aqsa-hospital-deir-al-balah.html,An emergency medical coordinator with the World Health Organization described the chaotic scene inside Al-Aqsa Hospital.,0
Pro-Palestinian Demonstrators Block N.Y. Bridge and Tunnel Traffic,2024-01-08 15:53:53+00:00,,Manhattan (NYC); Williamsburg Bridge (NYC); Brooklyn Bridge (NYC); Manhattan Bridge (NYC); Holland Tunnel; Gaza Strip; Israel,"Palestinians; Demonstrations, Protests and Riots; Bridges and Tunnels; Israel-Gaza War (2023- )",,https://www.nytimes.com/2024/01/08/nyregion/palestinian-protest-holland-tunnel-brooklyn-bridge.html,Hundreds of demonstrators protesting Israel’s bombardment of Gaza blocked the Manhattan entrance to the Holland Tunnel and disrupted traffic on three major bridges.,699
Israel Says Its Military Is Starting to Shift to a More Targeted Gaza Campaign,2024-01-08 16:19:45+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Defense and Military Forces,Hamas,https://www.nytimes.com/2024/01/08/us/politics/israel-military-gaza.html,"Israeli officials privately say that they hope to complete the transition by the end of January, but that the timeline could change.",1100
TikTok Quietly Curtails Data Tool Used by Critics,2024-01-08 16:28:34+00:00,,Israel; Gaza Strip,Social Media; Computers and the Internet; Israel-Gaza War (2023- ),TikTok (ByteDance); Beijing Bytedance Technology Co Ltd; Network Contagion Research Institute,https://www.nytimes.com/2024/01/08/business/media/tiktok-data-tool-israel-hamas-war.html,People and groups had harnessed the tool to scrutinize content on the site related to the Israel-Hamas war and other topics.,633
"Israel Picks Holocaust Survivor Judge for Genocide Case, Surprising Some",2024-01-08 17:48:37+00:00,"Barak, Aharon",Israel; Gaza Strip,"International Relations; Israel-Gaza War (2023- ); War Crimes, Genocide and Crimes Against Humanity; Courts and the Judiciary",International Court of Justice (UN); Supreme Court of Israel,https://www.nytimes.com/2024/01/08/world/middleeast/israel-gaza-genocide-case-judge-barak.html,"Aharon Barak, a retired Israeli Supreme Court president, fought the government’s judicial overhaul plan. But it chose him for the panel hearing a case against it in a United Nations court.",646
Biden’s Harsh Attack on Trump in a Campaign Speech,2024-01-08 17:59:49+00:00,"Biden, Joseph R Jr; Trump, Donald J",Japan; Israel,Presidential Election of 2024; United States Politics and Government; Speeches and Statements; AIRLINES AND AIRPLANES; Accidents and Safety; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/01/08/opinion/biden-trump-campaign-speech.html,Readers agree with the president that democracy is imperiled if his predecessor is elected. Also: The Japan plane crash; how the movie “Munich” resonates.,1181
Here’s What to Know About Hezbollah’s Radwan Force,2024-01-08 21:13:06+00:00,"Al-Tawil, Wissam Hassan",,Israel-Gaza War (2023- ),Hezbollah,https://www.nytimes.com/2024/01/08/world/middleeast/radwan-hezbollah-israel.html,The elite unit of the Lebanese armed group lost a commander in a strike on Monday.,689
"Israeli Strikes in Lebanon Kill Hezbollah Commander, Militia Says",2024-01-09 01:00:08+00:00,"Al-Tawil, Wissam Hassan",Israel; Gaza Strip; Lebanon; Iran; Middle East,Israel-Gaza War (2023- ); Defense and Military Forces; Assassinations and Attempted Assassinations; International Relations; United States International Relations,Hezbollah; Hamas,https://www.nytimes.com/2024/01/08/world/middleeast/israel-lebanon-hezbollah-commander.html,The latest strikes across Israel’s northern border came as the U.S. secretary of state made another trip to the Middle East in efforts to prevent a wider war.,1147
"Oct. 7 Assaults, Including Sexual Violence, Could Be Crimes Against Humanity, 2 U.N. Experts Say",2024-01-09 01:25:40+00:00,,,"Israel-Gaza War (2023- ); Sex Crimes; War Crimes, Genocide and Crimes Against Humanity",United Nations; Hamas,https://www.nytimes.com/2024/01/08/world/middleeast/hamas-sexual-violence-un-israel.html,The experts’ statement came after the United Nations had been the focus of months of frustrated accusations that it was ignoring the rape and mutilation of women during the Oct. 7 attacks.,540
When ‘Contemporary Issues’ and Campus Politics Collide,2024-01-09 08:00:15+00:00,"Gay, Claudine; Hartocollis, Anemona",Cambridge (Mass); Massachusetts,Colleges and Universities; Israel-Gaza War (2023- ); Tuition; Cancel Culture,Harvard University,https://www.nytimes.com/2024/01/09/insider/college-protests-israel-gaza-harvard-claudine-gay.html,"Colleges across the United States have been roiled by controversy. Anemona Hartocollis, a reporter on the higher education beat, discussed how she approaches it all.",1038
Lawmakers Push U.S. to Consider Trade Limits With A.I. Giant Tied to China,2024-01-09 10:00:56+00:00,,United Arab Emirates; China,International Relations; Espionage and Intelligence Services; Computers and the Internet; Artificial Intelligence; Surveillance of Citizens by Government; Classified Information and State Secrets; Embargoes and Sanctions,Commerce Department; House of Representatives; Yitu Technology; ToTok (Mobile App); Dark Matter LLC,https://www.nytimes.com/2024/01/09/us/politics/ai-china-uae-g42.html,"A congressional committee made the demand of the Commerce Department after The Times reported on concerns among U.S. intelligence officials over the Emirati company, G42.",1423
The Hard Truth of Israel’s Endgame in Gaza,2024-01-09 10:01:19+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip,"Israel-Gaza War (2023- ); Palestinians; Jews and Judaism; Politics and Government; United States International Relations; Terrorism; War Crimes, Genocide and Crimes Against Humanity; audio-neutral-informative",Hamas,https://www.nytimes.com/2024/01/09/opinion/israel-gaza-explusion-endgame.html,Peter Beinart warns that the country is committing a sin that “cannot be atoned for.”,190
"For Gaza’s Pregnant Women and Newborns, the War Will Never Be Over",2024-01-09 10:01:29+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Pregnancy and Childbirth; Infant Mortality; Babies and Infants; Women and Girls; Civilian Casualties,Hamas; World Health Organization,https://www.nytimes.com/2024/01/09/opinion/children-mothers-pregnant-gaza.html,"Even if the war ends tomorrow, its effects will last a lifetime for new mothers and their children.",1110
A Glimpse Inside a Devastated Gaza,2024-01-09 10:28:10+00:00,,Gaza Strip; Israel; Maghazi (Gaza Strip); Bureij (Gaza Strip),Israel-Gaza War (2023- ); Defense and Military Forces; Civilian Casualties; Palestinians; Refugees and Displaced Persons; Graffiti; vis-photo,Hamas; International Court of Justice (UN),https://www.nytimes.com/2024/01/09/world/middleeast/israel-military-gaza-ruins.html,"In the ruins of two Gazan towns, New York Times journalists witnessed the sheer destruction that Israel’s war has wrought and the devastation of Hamas’s operations.",1297
"Saudi-Israel Ties Depend on Steps Toward a Palestinian State, Blinken Says",2024-01-09 11:12:48+00:00,"Blinken, Antony J; Biden, Joseph R Jr; Netanyahu, Benjamin; Mohammed bin Salman (1985- )",Israel; Saudi Arabia; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; International Relations; United States International Relations,Palestinian Authority; Hamas,https://www.nytimes.com/2024/01/09/world/middleeast/blinken-israel-saudi-palestinian-state.html,"In meetings with Israeli leaders, the U.S. secretary of state held out the prospect of Saudi recognition to prod Israel to curb combat operations in Gaza and accept a path to Palestinian statehood.",1506
"Israel, Shifting War Tempo, Tailors Its Messages for Home and Abroad",2024-01-09 14:12:54+00:00,,Israel; Gaza Strip,"Israel-Gaza War (2023- ); Defense and Military Forces; United States International Relations; Politics and Government; News and News Media; Civilian Casualties; Terrorism; Palestinians; War Crimes, Genocide and Crimes Against Humanity; Polls and Public Opinion",Hamas,https://www.nytimes.com/2024/01/09/world/middleeast/israel-gaza-war-new-phase.html,"Israeli officials have told foreign journalists that they are starting to slow military operations in Gaza, while assuring the Israeli public that the war against Hamas will go on.",1244
World Bank Warns of Energy Price Surge if Mideast War Spreads,2024-01-09 14:30:07+00:00,,China; Europe; United States,Economic Conditions and Trends; Oil (Petroleum) and Gasoline; Inflation (Economics); United States Economy; Two Thousand Twenties (Decade); Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022); Global Warming,World Bank,https://www.nytimes.com/2024/01/09/business/world-bank-global-economic-prospects.html,A new economic report predicted a year of weak growth and said the world faced a decade of “wasted opportunity.”,712
Israel says it killed another Hezbollah commander after back-and-forth attacks.,2024-01-09 16:02:45+00:00,"Netanyahu, Benjamin",Lebanon,Israel-Gaza War (2023- ); Funerals and Memorials,Hezbollah; Hamas,https://www.nytimes.com/2024/01/09/world/middleeast/israel-hezbollah-commander-airstrike.html,A deadly airstrike,451
Injured Palestinians Rushed to Hospital in Khan Younis,2024-01-09 16:47:21+00:00,,Gaza Strip; Khan Younis (Gaza Strip); Israel,Palestinians; Israel-Gaza War (2023- ); Civilian Casualties,,https://www.nytimes.com/video/world/middleeast/100000009256663/european-hospital-khan-younis-gaza.html,"Wounded Palestinians and bodies were taken to the European hospital in Khan Younis, Gaza, on Tuesday.",0
‘Fauda’ Actor Is Seriously Injured Fighting in Gaza,2024-01-09 17:41:36+00:00,,,Israel-Gaza War (2023- ); War and Armed Conflicts,Netflix Inc,https://www.nytimes.com/2024/01/09/world/middleeast/idan-amedi-fauda-injured-gaza-israel.html,"The actor, Idan Amedi, underwent surgery to remove shrapnel from his body and was expected to recover, Israeli news media reported.",552
Wednesday Briefing: Trump’s Immunity Claim in Court,2024-01-09 21:08:14+00:00,,"Far East, South and Southeast Asia and Pacific Areas",,,https://www.nytimes.com/2024/01/09/world/trump-immunity-claim-asia.html,"Plus, 52 travel destinations for 2024.",1174
Wednesday Briefing,2024-01-10 05:03:05+00:00,,,,,https://www.nytimes.com/2024/01/10/briefing/trump-court-immunity-israel-heat.html,Donald Trump’s immunity claim in court.,1302
The Agony and Determination of Sderot,2024-01-10 10:00:48+00:00,,Gaza Strip; Israel; Sderot (Israel),Israel-Gaza War (2023- ); Terrorism; Evacuations and Evacuees,Hamas,https://www.nytimes.com/2024/01/10/opinion/israel-war-hamas-sderot.html,"The mayor of an Israeli town attacked by Hamas on Oct. 7 describes the devastation, the will to recover and the source of its resilience.",1058
"U.N. Expert Will Investigate Reports of Sex Crimes by Hamas, Israel Says",2024-01-10 10:09:50+00:00,,Israel,"Israel-Gaza War (2023- ); Sex Crimes; War Crimes, Genocide and Crimes Against Humanity",Hamas; United Nations,https://www.nytimes.com/2024/01/10/world/middleeast/israel-hamas-sex-crimes.html,"The official accepted Israel’s invitation and is expected to go there soon, the foreign ministry said. Hamas has denied that its fighters committed sex crimes during the Oct. 7 attacks.",508
Blinken Meets With Abbas to Talk About Gaza’s Future,2024-01-10 10:24:34+00:00,,Gaza Strip; Israel; Ramallah (West Bank),Israel-Gaza War (2023- ); Palestinians,Palestinian Authority; Hamas,https://www.nytimes.com/2024/01/10/world/middleeast/blinken-visit-palestinian-gaza-abbas.html,"The U.S. secretary of state spoke with Mahmoud Abbas, the leader of the Palestinian Authority, about the role the authority might play after Israel’s war with Hamas.",692
An Immigration Shift,2024-01-10 11:40:54+00:00,,,internal-storyline-no; Immigration and Emigration,Border Patrol (US),https://www.nytimes.com/2024/01/10/briefing/immigration-policy-democrats.html,"Leading Democrats once supported immigration enforcement measures. Today, much of the party is uncomfortable doing so.",1951
How the War With Hamas Has Damaged Israel’s Tech Firms and Economy,2024-01-10 12:04:07+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Economic Conditions and Trends; Labor and Jobs; International Relations; Foreign Workers; Shortages; Migrant Labor (Non-Agriculture); Computers and the Internet,Bank of Israel,https://www.nytimes.com/2024/01/10/business/israel-economy-gaza-war.html,"Israel’s technology sector, a key part of the economy, has been jolted by worker shortages and funding fears, which could drive a wider slowdown in 2024.",1215
"At World Court, Israel to Confront Accusations of Genocide",2024-01-10 15:11:25+00:00,,Israel; Gaza Strip; South Africa,"Israel-Gaza War (2023- ); War Crimes, Genocide and Crimes Against Humanity; International Relations; Civilian Casualties; Palestinians",International Court of Justice (UN),https://www.nytimes.com/2024/01/10/world/middleeast/israel-genocide-case-south-africa-icj.html,Israel has categorically rejected the allegations being brought this week in the International Court of Justice by South Africa.,1619
Thursday Briefing: The Fight Against Houthi Rebels,2024-01-10 20:50:35+00:00,,"Far East, South and Southeast Asia and Pacific Areas",,,https://www.nytimes.com/2024/01/10/world/us-houthi-red-sea-asia.html,"Preview: Also, violence in Ecuador.",1125
"After Red Sea Barrage by Houthis, U.S. and Allies Weigh Retaliation",2024-01-10 21:51:23+00:00,,Red Sea; Yemen; Iran; Gaza Strip; Israel; Middle East; Great Britain,Israel-Gaza War (2023- ); United States Defense and Military Forces; Defense and Military Forces; Ships and Shipping; International Relations; United States International Relations,Houthis; European Union,https://www.nytimes.com/2024/01/10/world/middleeast/houthis-red-sea-us-response.html,"American officials and their allies warned that there would be consequences for the Houthis, the Iranian-backed armed group that has disrupted shipping in the Red Sea.",1298
Hamas says hostages won’t go home alive as long as Israeli forces remain in Gaza.,2024-01-10 23:13:23+00:00,"Netanyahu, Benjamin",Gaza Strip,Israel-Gaza War (2023- ); Kidnapping and Hostages; War and Armed Conflicts,Hamas,https://www.nytimes.com/2024/01/10/world/middleeast/israel-hostages-hamas-gaza.html,Netanyahu faces growing pressure to get the more than 100 hostages still held in Gaza home safely.,451
The Threat of a Wider War in the Middle East,2024-01-11 11:00:07+00:00,,Iran; Israel; Middle East; Red Sea; United States,"Israel-Gaza War (2023- ); Murders, Attempted Murders and Homicides; Terrorism; Defense and Military Forces; International Relations; Deaths (Fatalities); Explosions (Accidental)",Hamas,https://www.nytimes.com/2024/01/11/podcasts/the-daily/the-threat-of-a-wider-war-in-the-middle-east.html,A string of attacks have heightened fears that the war in Gaza could become a regional conflict.,348
Blinken Meets With el-Sisi in Egypt to Discuss Plight of Palestinians in Gaza,2024-01-11 11:03:13+00:00,"Blinken, Antony J; Sisi, Abdel Fattah el-",Cairo (Egypt); Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians,Hamas,https://www.nytimes.com/2024/01/11/world/middleeast/blinken-gaza-egypt-sisi.html,"The U.S. secretary of state also planned to talk about how to prevent the violence in the Mideast from escalating further, as Iran-backed militias ramp up attacks.",499
"Inspections, Bottlenecks and Safety Concerns Hinder Gaza Aid",2024-01-11 11:27:10+00:00,,Israel; Rafah (Gaza Strip); Gaza Strip,Israel-Gaza War (2023- ); Humanitarian Aid; Palestinians,Hamas,https://www.nytimes.com/2024/01/11/world/middleeast/israel-gaza-aid-trucks.html,"Obstacles at two border crossings are exacerbating a growing humanitarian crisis, according to two U.S. senators and officials with the U.N. and other groups.",1320
Crime on the Decline,2024-01-11 11:43:18+00:00,,United States,"internal-storyline-no; Crime and Criminals; Murders, Attempted Murders and Homicides",,https://www.nytimes.com/2024/01/11/briefing/us-crime-rate.html,Murders likely fell at record speed last year.,1759
Iranian Navy Says It Seized an Oil Tanker Off the Coast of Oman,2024-01-11 14:24:41+00:00,,Gulf of Oman; Iran; Middle East; Oman,Oil (Petroleum) and Gasoline; International Relations; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/01/11/world/middleeast/oil-vessel-gulf-oman-iran.html,The same vessel was involved last year in the U.S. government seizure of Iranian oil that was being transported in violation of American sanctions.,1035
‘Nowhere Is Safe in Gaza’: South Africa Accuses Israel of Genocide,2024-01-11 15:05:57+00:00,,Gaza Strip; Israel; South Africa,"Israel-Gaza War (2023- ); War Crimes, Genocide and Crimes Against Humanity",International Court of Justice (UN),https://www.nytimes.com/video/world/100000009260539/hague-court-south-africa-israel-gaza-genocide-case.html,South Africa began laying out its case that Israel is acting with “genocidal intent” in Gaza to the International Court of Justice in The Hague.,0
Indiana University Cancels Major Exhibition of Palestinian Artist,2024-01-11 15:34:30+00:00,"Halaby, Samia A",Indiana; Israel; Gaza Strip,Colleges and Universities; Israel-Gaza War (2023- ); Art; Museums; Palestinians,Eskenazi Museum of Art at Indiana University; Indiana University,https://www.nytimes.com/2024/01/11/arts/design/indiana-university-samia-halaby-exhibition-canceled.html,"Samia Halaby, an 87-year-old artist, has been outspoken in her support of Palestinians during the Israel-Gaza war.",829
What Happens When There Is No Food: Experts Say Severe Malnutrition Could Set in Swiftly in Gaza,2024-01-11 16:47:33+00:00,,Gaza Strip; Israel,Famine; Malnutrition; Children and Childhood; Israel-Gaza War (2023- ); Embargoes and Sanctions,,https://www.nytimes.com/2024/01/11/health/gaza-hunger-starvation.html,"Nutrition experts say the progression from hunger to severe malnutrition can be rapid, especially in children.",1128
Looming Starvation in Gaza Shows Resurgence of Civilian Sieges in Warfare,2024-01-11 16:49:21+00:00,,Gaza Strip; Israel,"Israel-Gaza War (2023- ); Famine; War Crimes, Genocide and Crimes Against Humanity; Humanitarian Aid",World Food Program; Integrated Food Security Phase Classification; Hamas,https://www.nytimes.com/2024/01/11/health/gaza-israel-hunger-starvation.html,A U.N.-affiliated panel said the territory could tip into famine very soon. International laws to protect people from human-made famines offer little help.,1637
Israel and Hamas Are in Talks to Deliver Medicine to Hostages in Gaza,2024-01-11 17:49:34+00:00,,,Israel-Gaza War (2023- ); Kidnapping and Hostages,,https://www.nytimes.com/2024/01/11/world/middleeast/israel-hamas-gaza-hostages-medicine.html,More than 120 hostages are believed to still be held in Gaza and many suffer from health conditions that require regular medical care.,694
Blinken Talks a Grand Vision for Mideast Peace but Hits a Wall in Israel,2024-01-11 21:07:15+00:00,"Blinken, Antony J",Israel; Gaza Strip; Saudi Arabia,Israel-Gaza War (2023- ); United States International Relations; Palestinians; International Relations; Politics and Government,Hamas; Palestinian Authority,https://www.nytimes.com/2024/01/11/us/politics/blinken-israel-gaza-middle-east-peace.html,"Secretary of State Antony J. Blinken conducted marathon diplomacy around the region, but Israeli leaders, focused on war with Hamas, showed no interest in meeting demands like Palestinian statehood.",1367
‘Nowhere Is Safe in Gaza’: South Africa Accuses Israel of Genocide,2024-01-11 21:49:29+00:00,,Gaza Strip; South Africa; Israel,"War Crimes, Genocide and Crimes Against Humanity; Israel-Gaza War (2023- )",International Court of Justice (UN),https://www.nytimes.com/video/world/middleeast/100000009261764/israel-south-africa-gaza-genocide.html,South Africa began laying out its case that Israel is acting with “genocidal intent” in Gaza to the International Court of Justice in The Hague.,0
Trump Rebuked the Judge in His Fraud Trial,2024-01-11 22:50:24+00:00,,,,,https://www.nytimes.com/2024/01/11/briefing/trump-courtroom-rant-ukraine-aid-weapons.html,"Also, Bill Belichick is out after 24 years with the Patriots. Here’s the latest at the end of Thursday.",1284
Israel Faces Accusation of Genocide as South Africa Brings Case to U.N. Court,2024-01-11 22:50:53+00:00,"Gallant, Yoav; Netanyahu, Benjamin",Gaza Strip; Israel; South Africa,"Israel-Gaza War (2023- ); War Crimes, Genocide and Crimes Against Humanity; Palestinians; International Relations; Politics and Government; Defense and Military Forces; United States International Relations",International Court of Justice (UN); Hamas,https://www.nytimes.com/2024/01/11/world/middleeast/genocide-case-israel-south-africa.html,"Arguing to a packed courtroom at the International Court of Justice in The Hague, South African lawyers cited the words of Israeli officials as evidence in their case. Israel has categorically denied the accusation.",1187
U.S. Missiles Strike Targets in Yemen Linked to the Houthi Militia,2024-01-11 23:49:05+00:00,,Yemen; Red Sea; Great Britain,Israel-Gaza War (2023- ); United States Defense and Military Forces; Drones (Pilotless Planes); United States International Relations; United States Politics and Government,Houthis; Defense Department,https://www.nytimes.com/2024/01/11/us/politics/us-houthi-missile-strikes.html,The American-led strikes came in response to more than two dozen Houthi drone and missile attacks against commercial shipping in the Red Sea since the Israel-Hamas war began.,1323
Who Are the Houthis and Why Is the U.S. Attacking Them?,2024-01-12 00:28:58+00:00,"Blinken, Antony J",Red Sea; Israel; United States,United States Defense and Military Forces; Israel-Gaza War (2023- ),Houthis,https://www.nytimes.com/article/houthi-yemen-red-sea-attacks.html,The Iranian-backed militia has launched dozens of attacks on commercial ships in the Red Sea since the war between Israel and Hamas started.,841
U.S. and Allies Hit Yemen With Airstrikes,2024-01-12 03:48:00+00:00,,Yemen,Israel-Gaza War (2023- ); United States Defense and Military Forces,Houthis,https://www.nytimes.com/video/world/middleeast/100000009262242/yemen-airstrike-hudaydah-airport.html,"Videos verified by The New York Times show explosions in Yemen that targeted the Houthi militia group, which has been responsible for attacks against commercial shipping in the Red Sea.",0
"Students Sue Harvard, Calling It a ‘Bastion’ of Antisemitism",2024-01-12 04:22:31+00:00,,,Israel-Gaza War (2023- ); Anti-Semitism; Colleges and Universities; Suits and Litigation (Civil),Harvard University; Kasowitz Benson Torres LLP,https://www.nytimes.com/2024/01/11/us/harvard-antisemitism-lawsuit.html,"A group of students, citing a litany of instances on campus they claimed were antisemitic, said that Harvard professors had long promulgated antisemitism in their courses, among other claims.",614
Friday Briefing,2024-01-12 05:15:23+00:00,,,,,https://www.nytimes.com/2024/01/12/briefing/houthis-attack-taiwan-election.html,What’s at stake in Taiwan’s election.,1487
"Accused of Genocide, Israelis See Reversal of Reality. Palestinians See Justice.",2024-01-12 09:52:07+00:00,,Israel; Gaza Strip; West Bank,"Israel-Gaza War (2023- ); Palestinians; Jews and Judaism; War Crimes, Genocide and Crimes Against Humanity; International Relations; Holocaust and the Nazi Era",International Court of Justice (UN); Hamas,https://www.nytimes.com/2024/01/12/world/middleeast/israel-palestinians-icj-genocide.html,"Israel stands accused of committing genocide in Gaza. To Israelis, the charge is a perversion of history. But for Palestinians it creates a fleeting sense of justice.",1485
Don’t Turn Away From the Charges of Genocide Against Israel,2024-01-12 10:02:14+00:00,,Gaza Strip; Israel; South Africa,"Israel-Gaza War (2023- ); War Crimes, Genocide and Crimes Against Humanity; Palestinians; Civilian Casualties; Refugees and Displaced Persons; International Relations; United States International Relations; Politics and Government",International Court of Justice (UN),https://www.nytimes.com/2024/01/12/opinion/israel-icj-genocide-south-africa.html,South Africa’s case before the International Court of Justice is crammed with evidence of breaches of the 1948 international genocide convention.,1895
Taiwan Goes to the Polls,2024-01-12 11:36:57+00:00,,Taiwan; Taipei (Taiwan); China,internal-storyline-no,,https://www.nytimes.com/2024/01/12/briefing/taiwan-election.html,The election could reshape international affairs.,1752
"Strikes Are ‘Extremely Unlikely’ to Deter Houthis, Experts Say",2024-01-12 15:27:09+00:00,,Yemen; Saudi Arabia; Red Sea,Israel-Gaza War (2023- ); War and Armed Conflicts,Houthis; Defense Department,https://www.nytimes.com/2024/01/12/world/middleeast/us-airstrikes-yemen-houthi.html,"U.S.-led airstrikes in Yemen could play into the agenda of the Houthis, who have built their legitimacy on hostility toward the United States and Israel, scholars said.",694
What to Know About the International Court of Justice,2024-01-12 16:03:11+00:00,,,"War Crimes, Genocide and Crimes Against Humanity; Israel-Gaza War (2023- )",International Court of Justice (UN); United Nations,https://www.nytimes.com/2024/01/12/world/middleeast/israel-genocide-icj-south-africa-explained.html,The United Nations’ highest judicial body held two days of hearings this week in a case by South Africa accusing Israel of committing genocide against Palestinians in Gaza.,355
"Biden, Trump and the ’24 Election: Playing Political Pundit",2024-01-12 16:29:08+00:00,"Trump, Donald J; Biden, Joseph R Jr; Haley, Nikki R; DeSantis, Ron; Francis",Israel; Gaza Strip; London (England),Presidential Election of 2024; Third-Party Politics (US); United States Politics and Government; Debates (Political); Surrogate Motherhood; Israel-Gaza War (2023- ),"Republican Party; Hamas; Sphere (Las Vegas, Nev); Democratic Party",https://www.nytimes.com/2024/01/12/opinion/biden-trump-2024-election.html,"Readers discuss whether President Biden should run, the effect of third parties and campaign strategy. Also: The G.O.P. debate; surrogacy; Gaza; the Sphere.",1187
The Regional War No One Wanted Is Here. How Wide Will It Get?,2024-01-12 18:29:56+00:00,,Red Sea; Yemen; Iran; Israel; Gaza Strip; Iraq; Lebanon; Syria; Great Britain; Middle East,Israel-Gaza War (2023- ); War and Armed Conflicts; United States Defense and Military Forces; United States International Relations; International Relations; Ships and Shipping,Hezbollah; Hamas; Houthis,https://www.nytimes.com/2024/01/12/us/politics/mideast-war-israel-yemen.html,"With the U.S.-led attacks in Yemen, there is no longer a question of whether the Israel-Hamas war will escalate into a wider conflict. The question is whether it can be contained.",1583
"With Genocide Case Against Israel, South Africa Challenges Western-Led Order",2024-01-12 18:30:34+00:00,,South Africa,"Apartheid (Policy); War Crimes, Genocide and Crimes Against Humanity; Israel-Gaza War (2023- )",AFRICAN NATIONAL CONGRESS,https://www.nytimes.com/2024/01/12/world/middleeast/israel-icj-genocide-south-africa.html,"After arguing its genocide case against Israel at the International Court of Justice, South Africa won praise for standing up for Palestinians under Israeli bombardment in Gaza.",663
"C.I.A. Homes In on Hamas Leadership, U.S. Officials Say",2024-01-12 18:40:57+00:00,,Gaza Strip; Israel; Khan Younis (Gaza Strip),Israel-Gaza War (2023- ); Terrorism; Espionage and Intelligence Services; Classified Information and State Secrets; Palestinians; Targeted Killings,Central Intelligence Agency; Hamas,https://www.nytimes.com/2024/01/12/us/politics/hamas-cia.html,A new task force at the spy agency is also working to boost intelligence collection on hostages still held in Gaza.,1085
Gaza is facing yet another communications blackout.,2024-01-12 20:44:56+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Power Failures and Blackouts; War and Armed Conflicts,Hamas,https://www.nytimes.com/2024/01/12/world/middleeast/gaza-communications-blackout-israel.html,It is the ninth blackout the enclave has endured since the war began in early October.,423
Biden Said the U.S. Is Ready to Strike in Yemen Again,2024-01-12 22:36:09+00:00,"Biden, Joseph R Jr",Yemen; Iran; Red Sea; Israel; Gaza Strip,Israel-Gaza War (2023- ); United States International Relations; Defense and Military Forces,Houthis,https://www.nytimes.com/2024/01/12/briefing/us-strikes-yemen-houthi-snow-storm-midwest.html,"Also, a Midwest blizzard snarled roads and airports. Here’s the latest at the end of Friday.",1308
