headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
Israeli Military Says Troops Tied a Wounded Palestinian to a Vehicle,2024-06-22 17:38:33+00:00,,West Bank; Jenin (West Bank); Israel,Israel-Gaza War (2023- ); Palestinians; Defense and Military Forces; Human Rights and Human Rights Violations,,https://www.nytimes.com/2024/06/23/world/middleeast/palestinian-israel-military-vehicle.html,"The act violated military procedure and there will be an investigation, the military said.",384
Israeli Airstrikes Hit Gaza City,2024-06-22 18:34:18+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Deaths (Fatalities); Terrorism,Hamas,https://www.nytimes.com/video/world/middleeast/100000009535399/gaza-city-israel-airstrikes.html,The Israeli military said its jets targeted “Hamas military infrastructure” at two sites in the area of Gaza City. The Palestinian Civil Defense emergency rescue organization reported multiple deaths and injuries.,0
3 Columbia Deans Placed on Leave Over Conduct at Antisemitism Panel,2024-06-22 19:34:58+00:00,,,Colleges and Universities; Anti-Semitism; Text Messaging; Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- ),"Columbia University; Washington Free Beacon, The",https://www.nytimes.com/2024/06/22/nyregion/columbia-deans-antisemitism-panel.html,Leaked images showed the trio sharing disparaging text messages during an alumni group discussion last month about Jewish life on campus.,954
"Blaming Hamas for Gazans’ Suffering, Many Israelis Feel Little Sympathy",2024-06-23 09:00:26+00:00,"Netanyahu, Benjamin",Israel; Gaza Strip,"Israel-Gaza War (2023- ); Palestinians; Civilian Casualties; Terrorism; Defense and Military Forces; Polls and Public Opinion; Deaths (Fatalities); Humanitarian Aid; War Crimes, Genocide and Crimes Against Humanity; Jews and Judaism; Politics and Government",Hamas,https://www.nytimes.com/2024/06/23/world/middleeast/israel-hamas-gaza-october-7.html,"Despite being aware of the devastation in the enclave, many in Israel ask why they should show pity when Palestinians there showed none on Oct. 7.",1661
Gunmen Attack Synagogues and Churches in Russian Republic,2024-06-23 19:18:07+00:00,,Dagestan (Russia); Russia; Makhachkala (Russia),Terrorism; Synagogues; Attacks on Police; Israel-Gaza War (2023- ); Jews and Judaism; internal-storyline-no; Anti-Semitism,,https://www.nytimes.com/2024/06/23/world/europe/russia-attack-dagestan.html,"Multiple law-enforcement officers and a priest in the region of Dagestan were killed in what appeared to be coordinated attacks, local officials said.",672
What to Know About Jamaal Bowman’s Bitter Democratic Primary Race,2024-06-24 07:00:37+00:00,"Bowman, Jamaal; Latimer, George S",New York State,"Elections, House of Representatives; Primaries and Caucuses; United States Politics and Government; Campaign Finance; Israel-Gaza War (2023- )",AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE; Democratic Party; House of Representatives,https://www.nytimes.com/2024/06/24/nyregion/bowman-latimer-primary.html,Mr. Bowman faces George Latimer in a House primary in New York that will test the party’s views on Israel and the strength of its left-wing faction.,1252
"In San Francisco, Doctors Feud Over ‘Do No Harm’ When It Comes to War Protests",2024-06-24 09:00:57+00:00,,San Francisco (Calif),Pro-Palestinian Campus Protests (2023- ); Medical Schools; Hospitals; Doctors; Discrimination; Anti-Semitism,"University of California, San Francisco",https://www.nytimes.com/2024/06/24/us/israel-hamas-war-sf-doctors.html,"Doctors at the University of California, San Francisco, say that the workplace they once loved has been fractured by the Israel-Hamas war.",1640
There’s Food for Everyone on Earth. So Why Is Hunger Getting Worse?,2024-06-24 09:01:28+00:00,"Bauer, Jean-Martin","Congo, Republic of (Congo-Brazzaville); Haiti",Books and Literature; Food Insecurity,,https://www.nytimes.com/2024/06/24/books/review/the-new-breadline-jean-martin-bauer.html,"“The New Breadline,” by Jean-Martin Bauer, a veteran food aid worker, chronicles a growing problem that should not exist — along with the harmful policies that have exacerbated it.",1034
"A Tense Time for Parks, Libraries and the Arts",2024-06-24 09:01:39+00:00,"Adams, Adrienne (1960- ); Adams, Eric L; Bowman, Jamaal; Latimer, George S",New York City,"internal-storyline-no; Politics and Government; Libraries and Librarians; Primaries and Caucuses; Israel-Gaza War (2023- ); Parks and Other Recreation Areas; Elections, House of Representatives",City Council (NYC); New York Public Library; Parks and Recreation Department (NYC),https://www.nytimes.com/2024/06/24/nyregion/budget-nyc-libraries-parks.html,"As the city budget deadline looms, the targets of Mayor Eric Adams’s cuts are rallying their bases.",1481
‘It’s All Happening Again.’ The Supply Chain Is Under Strain.,2024-06-24 15:18:50+00:00,,Suez Canal; Red Sea; Yemen,"Supply Chain; International Trade and World Market; Prices (Fares, Fees and Rates); Freight (Cargo); Ships and Shipping; Israel-Gaza War (2023- )",Houthis,https://www.nytimes.com/2024/06/24/business/global-shipping-rates.html,"As Houthi rebels intensify strikes on vessels headed for the Suez Canal, global shipping prices are soaring, raising fears of product shortages and delays.",1505
Biden and Democratic Leaders Condemn Protest Outside L.A. Synagogue as Antisemitic,2024-06-24 16:52:41+00:00,"Newsom, Gavin; Biden, Joseph R Jr; Bass, Karen Ruth",Los Angeles (Calif); California,"Demonstrations, Protests and Riots; Anti-Semitism; Israel-Gaza War (2023- ); Jews and Judaism; Synagogues","Adas Torah (Los Angeles, Calif, Synagogue)",https://www.nytimes.com/2024/06/24/us/synagogue-protest-los-angeles-biden.html,The swift backlash to the fight between pro-Palestinian and pro-Israel demonstrators over the weekend has reignited debates about the boundaries of acceptable protest.,1050
"4 Scenarios for Next Phase in Gaza War, With ‘Intense’ Fighting Set to End",2024-06-24 17:10:34+00:00,"Netanyahu, Benjamin; Gallant, Yoav",Israel; Lebanon,Israel-Gaza War (2023- ); Peace Process; International Relations; Politics and Government,Hezbollah; Hamas,https://www.nytimes.com/2024/06/24/world/middleeast/israel-hamas-hezbollah-analysis.html,"Prime Minister Benjamin Netanyahu said on Sunday that the conflict is about to enter a new stage. Here are four ways that may play out, both in Gaza and at Israel’s northern border.",1141
"Hamas Skimmed $1 Billion in U.N. Aid for Weapons and Tunnels, Suit Says",2024-06-24 19:48:32+00:00,"Lazzarini, Philippe (1964- )",Gaza Strip; Manhattan (NYC),"Terrorism; Palestinians; Israel-Gaza War (2023- ); Immunity from Prosecution; Foreign Aid; Suits and Litigation (Civil); Humanitarian Aid; War Crimes, Genocide and Crimes Against Humanity",Hamas; United Nations Relief and Works Agency; United Nations,https://www.nytimes.com/2024/06/24/nyregion/hamas-gaza-aid-unrwa-lawsuit.html,"About 100 Israelis sued the United Nations Relief and Works Agency, saying it pays local employees in dollars that buoy the terrorist group. But the case faces high legal hurdles.",1370
"Israeli Strike Kills Health Official, Gazans Say, as Gallant Visits U.S.",2024-06-24 23:00:14+00:00,"Biden, Joseph R Jr; Blinken, Antony J; Burns, William J; Gallant, Yoav; Netanyahu, Benjamin",Gaza Strip; Israel; Rafah (Gaza Strip); United States,Israel-Gaza War (2023- ); Palestinians; Defense and Military Forces; United States International Relations; Deaths (Fatalities); Medicine and Health,Hamas; Central Intelligence Agency; Palestinian Authority; Security Council (UN); State Department,https://www.nytimes.com/2024/06/24/world/middleeast/israeli-strike-gallant-us.html,"Israel’s defense minister, Yoav Gallant, was meeting with the C.I.A. director and the secretary of state on Monday as Israel signaled a potential shift in its military campaign in Gaza.",888
The Most Important Primary Election of the Year Is Also a Heartbreaker,2024-06-25 00:27:44+00:00,"Bowman, Jamaal; Latimer, George S",New York State; Westchester County (NY); Israel,"Elections, House of Representatives; Primaries and Caucuses; Israel-Gaza War (2023- ); United States Politics and Government",AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE; Democratic Party; House of Representatives,https://www.nytimes.com/2024/06/24/opinion/bowman-primary-latimer-israel.html,The high stakes of Bowman’s primary make his carelessness especially frustrating.,1221
Where Joe Biden and Donald Trump Stand on the Issues,2024-06-25 01:10:51+00:00,,,Presidential Election of 2024,,https://www.nytimes.com/interactive/2024/us/politics/trump-biden-issues-election.html,"Here’s what President Biden and former President Donald J. Trump have done and want to do on abortion, democracy, the economy, immigration, Israel and Gaza, and Social Security and Medicare.",0
"Israeli Military Must Draft Ultra-Orthodox Jews, Supreme Court Rules",2024-06-25 08:25:58+00:00,"Netanyahu, Benjamin",Israel,Orthodox Judaism; Defense and Military Forces; Draft and Recruitment (Military); Israel-Gaza War (2023- ); Decisions and Verdicts,Supreme Court of Israel,https://www.nytimes.com/2024/06/25/world/middleeast/israel-military-ultra-orthodox-jews-supreme-court.html,"The court ruled there was no legal justification for the ultra-Orthodox exemption from service, a decision that threatened to split Prime Minister Benjamin Netanyahu’s wartime government.",1346
The Plan to Defeat Critics of Israel in Congress,2024-06-25 10:00:13+00:00,,Israel,Politics and Government; United States Politics and Government; Terrorism; Primaries and Caucuses; Israel-Gaza War (2023- ); Elections,AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE; Hamas,https://www.nytimes.com/2024/06/25/podcasts/the-daily/bowman-israel-primary.html,A pro-Israel political group has spent millions to defeat Representative Jamaal Bowman of New York.,323
Strike Kills Sister of Hamas’s Political Leader,2024-06-25 11:42:56+00:00,"Haniya, Ismail",Gaza Strip; Israel,Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/06/25/world/middleeast/strike-haniyeh-hamas-gaza.html,Hamas confirmed the death of a sister of Ismail Haniyeh and her family. The Israeli military said it was aware of the reports but could not “currently confirm” that it had struck the Haniyeh family home.,222
The Pro-Israel Donor With a $100 Million Plan to Elect Trump,2024-06-25 15:21:44+00:00,"Adelson, Miriam; Adelson, Sheldon G; Trump, Donald J",Israel,Presidential Election of 2024; Campaign Finance; United States Politics and Government; Israel-Gaza War (2023- ),Republican Party,https://www.nytimes.com/2024/06/25/us/politics/miriam-adelson-trump-israel.html,"Miriam Adelson long operated in the shadow of her powerful husband, Sheldon Adelson. Now, after his death, she is playing in politics as a solo practitioner for the first time.",2512
"The Southern Border, Terrorism Fears and the Arrests of 8 Tajik Men",2024-06-25 18:02:21+00:00,,AFGHANISTAN; Tajikistan; United States,"Immigration and Emigration; Terrorism; Tajiks (Ethnic Group); Refugees and Displaced Persons; Asylum, Right of",Islamic State in Iraq and Syria (ISIS); Islamic State Khorasan; Federal Bureau of Investigation; Immigration and Customs Enforcement (US),https://www.nytimes.com/2024/06/25/us/politics/terrorism-threat-fbi-tajik.html,The men were arrested after the F.B.I. quietly began an investigation that stretched across the country and involved scores of bureau personnel.,1314
Bowman Falls to Latimer in a Loss for Progressive Democrats,2024-06-26 01:41:57+00:00,"Bowman, Jamaal; Latimer, George S",Yonkers (NY); Bronx (NYC); Westchester County (NY); New York State,"United States Politics and Government; Palestinians; Israel-Gaza War (2023- ); Primaries and Caucuses; Race and Ethnicity; Elections, House of Representatives",AMERICAN ISRAEL PUBLIC AFFAIRS COMMITTEE; Democratic Party,https://www.nytimes.com/2024/06/25/nyregion/bowman-latimer-house-new-york.html,"Representative Jamaal Bowman of New York, a member of the House’s left-wing “squad,” was defeated by George Latimer in a race that exposed Democratic fissures.",1431
We Are Israelis Calling on Congress to Disinvite Netanyahu,2024-06-26 05:00:10+00:00,"Netanyahu, Benjamin",Gaza Strip; Israel,Israel-Gaza War (2023- ); United States International Relations; United States Politics and Government,Hamas; House of Representatives; Senate,https://www.nytimes.com/2024/06/26/opinion/congress-netanyahu-gaza-war.html,"We believe the prime minister is driving Israel downhill at an alarming speed, to the extent that we may eventually lose the country we love.",965
How the War in Gaza Disrupted an Elite Private School,2024-06-26 07:00:13+00:00,,New York City,Private and Sectarian Schools; Israel-Gaza War (2023- ),"Calhoun School; Collegiate School; Ethical Culture Fieldston School (New York, NY); Little Red School House",https://www.nytimes.com/2024/06/26/nyregion/new-york-private-schools-israel-gaza.html,"The Little Red School House and Elisabeth Irwin High School, like similar institutions across the city, was consumed by strife over how to manage education about the conflict.",2450
What Jamaal Bowman’s Loss Means for the Left,2024-06-26 09:03:24+00:00,"Bowman, Jamaal; Latimer, George S",New York State,"Elections, House of Representatives; Primaries and Caucuses; Israel-Gaza War (2023- ); United States Politics and Government",Democratic Party,https://www.nytimes.com/2024/06/26/nyregion/jamaal-bowman-squad-left.html,"Mr. Bowman’s win in 2020 seemed to herald an ascendant progressive movement. In 2024, the center is regaining power.",1412
A Development in the U.S. Labor Movement,2024-06-26 10:40:03+00:00,,,internal-storyline-no; Labor and Jobs,Starbucks Corporation; Starbucks Workers United,https://www.nytimes.com/2024/06/26/briefing/starbucks-union-labor-contract.html,Starbucks and its union are on track to reach a contract.,1761
What the Court’s Ruling on Drafting the Ultra-Orthodox Means for Israel,2024-06-26 18:20:04+00:00,"Netanyahu, Benjamin",Israel,Orthodox Judaism; Defense and Military Forces; Draft and Recruitment (Military); Israel-Gaza War (2023- ),Likud Party (Israel); Supreme Court of Israel,https://www.nytimes.com/2024/06/26/world/middleeast/ultra-orthodox-jews-israel-court-ruling-explained.html,Israel’s insular ultra-Orthodox community has long been exempt from military service. The Supreme Court’s decision to end that exemption could change the country’s social and political dynamics.,1199
‘Now There’s Barely Anything’: Gazans Describe Life on the Verge of Famine,2024-06-26 19:59:58+00:00,,Gaza Strip,Famine; Israel-Gaza War (2023- ); Palestinians; Humanitarian Aid; War and Armed Conflicts,,https://www.nytimes.com/2024/06/27/world/middleeast/gaza-famine-hunger-palestinians.html,"A panel of global hunger experts warned this week that the Gaza Strip could soon face famine, but to many Gazans, it feels as if one has already arrived.",628
South by Southwest Cuts Ties to Army After Gaza-Inspired Boycott,2024-06-26 21:52:40+00:00,,Austin (Tex),South by Southwest Music and Media Conference; United States Defense and Military Forces; Advertising and Marketing; Defense Contracts; Boycotts; Festivals; Israel-Gaza War (2023- ),United States Army,https://www.nytimes.com/2024/06/26/arts/south-by-southwest-army.html,"The festival said it would no longer be sponsored by the U.S. Army or weapons manufacturers, which had prompted artists to withdraw from this year’s gathering.",370
"President Biden and Donald Trump, Some Tough Questions for Each of You",2024-06-26 23:00:10+00:00,"Biden, Joseph R Jr; Trump, Donald J",Israel; Gaza Strip; Iran; Taiwan; China; Sudan,"Presidential Election of 2024; Debates (Political); United States International Relations; Israel-Gaza War (2023- ); Russian Invasion of Ukraine (2022); Drug Abuse and Traffic; Peace Process; Illegal Immigration; Nuclear Weapons; War Crimes, Genocide and Crimes Against Humanity",Republican Party; Democratic Party,https://www.nytimes.com/2024/06/26/opinion/biden-trump-debate-questions.html,Where would each of the candidates lead us — or drag us — on foreign policy issues convulsing the world?,1022
Israel Readies Troops for a Potential Escalation in Lebanon,2024-06-26 23:54:08+00:00,"Netanyahu, Benjamin",Gaza Strip; Lebanon; Israel,Israel-Gaza War (2023- ),Hezbollah,https://www.nytimes.com/2024/06/27/world/middleeast/israel-lebanon-hezbollah-border-troops.html,Israeli officials toured the northern border as U.S. officials stressed the need for a diplomatic solution to tensions with the militant group Hezbollah.,563
The Cost of Suspending Congestion Pricing,2024-06-27 09:02:19+00:00,,New York City,internal-storyline-no; Congestion Pricing,,https://www.nytimes.com/2024/06/27/nyregion/congestion-pricing-hochul.html,"Gov. Kathy Hochul’s decision to halt the toll program could result in billions of dollars of cuts to planned subway improvements and the loss of over 100,000 jobs, according to new estimates.",1497
"Israeli Soldier Is Killed During Raid in West Bank, Military Says",2024-06-27 12:05:45+00:00,,Jenin (West Bank),Israel-Gaza War (2023- ); Palestinians,Fatah Revolutionary Council; Palestinian Authority,https://www.nytimes.com/2024/06/27/world/middleeast/israel-jenin-soldier-killed-west-bank-raid.html,"As well as the officer who died, another was severely wounded during the operation in Jenin, a bastion of armed resistance to Israel’s occupation. One Palestinian was also reported wounded.",330
"They Returned to Northern Gaza, Only to Be Ordered to Evacuate Again",2024-06-27 12:13:44+00:00,"Netanyahu, Benjamin",Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Evacuations and Evacuees,Hamas,https://www.nytimes.com/2024/06/27/world/middleeast/gaza-israel-hamas-evacuations-strikes.html,Palestinian officials and residents described strikes and blasts as Israel’s public broadcaster reported that the Israeli military had returned to fight Hamas in Gaza City’s east.,696
"As Iran Picks a President, a Nuclear Shift: Open Talk About Building the Bomb",2024-06-27 16:27:40+00:00,,Iran; Israel; Middle East,International Relations; United States International Relations; Israel-Gaza War (2023- ); Nuclear Weapons; United States Politics and Government; Arms Control and Limitation and Disarmament; Uranium,International Atomic Energy Agency,https://www.nytimes.com/2024/06/27/us/politics/iran-president-nuclear-bomb.html,"Iran has expanded its most sensitive nuclear production site in recent weeks. And for the first time, some leaders are dropping their insistence that the nuclear program is for peaceful purposes.",2025
The Causes of Jamaal Bowman’s Undoing,2024-06-27 18:10:04+00:00,"Bowman, Jamaal; Trump, Donald J",,"Elections, House of Representatives; Primaries and Caucuses; Israel-Gaza War (2023- ); Jews and Judaism; Obesity; GLP-1 RAs (Drug); Ozempic (Drug); Artificial Intelligence; Privacy; Babies and Infants; Names, Personal; Computer Security; Right-Wing Extremism and Alt-Right; Data-Mining and Database Marketing",Democratic Party; Slack Technologies Inc,https://www.nytimes.com/2024/06/27/opinion/jamaal-bowman-defeat.html,Readers discuss the congressman’s defeat. Also: Donald Trump’s Deep State; anti-obesity drugs; A.I. and our data; choosing baby names.,1194
Critically Ill Children Allowed to Leave Gaza for First Time Since May,2024-06-27 18:53:31+00:00,,Egypt; Rafah (Gaza Strip); Gaza Strip; Israel,Israel-Gaza War (2023- ); Palestinians; Evacuations and Evacuees,,https://www.nytimes.com/2024/06/27/world/middleeast/gaza-medical-evacuation-children.html,"Israel said the operation was carried out in coordination with the U.S. and others, and that 68 people, including sick and injured patients and their escorts, were allowed to leave.",705
Israel Orders Evacuations in Gaza City as Palestinians Report Strikes,2024-06-27 19:35:45+00:00,,,Israel-Gaza War (2023- ); Palestinians; Civilian Casualties,,https://www.nytimes.com/video/world/middleeast/100000009543158/evacuations-gaza-city-shajaiye-strikes.html,Palestinian officials and residents said heavy strikes hit the Shajaiye neighborhood of Gaza City and reported multiple casualties. The Israeli military said it could not immediately comment on the strikes.,0
"European Leaders Name Top E.U. Officials, Opting for Stability",2024-06-27 21:39:31+00:00,"Borrell Fontelles, Josep; Costa, Antonio (1961- ); Kallas, Kaja (1977- ); von der Leyen, Ursula",Belgium; Ukraine,Politics and Government; International Relations; Appointments and Executive Changes,,https://www.nytimes.com/2024/06/27/world/europe/eu-top-officials-selected.html,Europe will need to navigate turmoil at home and a potential Trump presidency abroad. These people were picked to steer its institutions for the next five years.,1118
"Israeli Minister Will Release Palestinian Funds if Settlements Are Legalized, Officials Say",2024-06-28 09:48:42+00:00,,,Israel-Gaza War (2023- ); Palestinians; Israeli Settlements; Banking and Financial Institutions,,https://www.nytimes.com/2024/06/29/world/middleeast/israel-funds-palestinian-authority-smotrich.html,"Under a tentative deal, Israel’s far-right finance minister, Bezalel Smotrich, would help the Palestinian Authority stave off financial collapse if five illegal West Bank outposts are authorized.",1098
U.S. Presses to Avert Wider War Between Israel and Hezbollah in Lebanon,2024-06-28 16:18:48+00:00,,Israel; Lebanon; Iran; Gaza Strip,Defense and Military Forces; Israel-Gaza War (2023- ); United States International Relations,Hezbollah; Hamas,https://www.nytimes.com/2024/06/28/us/politics/israel-hezbollah-lebanon-iran.html,A recent flurry of diplomacy aims to head off a conflict that could pit the United States directly against Iran.,1249
A Message From the West Bank: ‘We Are Coming to Horrible Days’,2024-06-29 11:00:28+00:00,,West Bank; Israel,"Palestinians; Israeli Settlements; Murders, Attempted Murders and Homicides; Arson; Terrorism; Defense and Military Forces; Land Use Policies; Politics and Government; Israel-Gaza War (2023- ); Foreign Aid; United States International Relations",,https://www.nytimes.com/2024/06/29/opinion/israel-gaza-west-bank.html,"With Israel possibly winding down its war in Gaza, we should be paying more attention to the crisis building in the more populous West Bank.",2401
"As thousands protest in Israel, a former hostage speaks out.",2024-06-29 20:47:32+00:00,"Argamani, Noa; Netanyahu, Benjamin",Gaza Strip; Israel; Tel Aviv (Israel),"Demonstrations, Protests and Riots; Kidnapping and Hostages; Palestinians; Israel-Gaza War (2023- )",,https://www.nytimes.com/2024/06/30/world/middleeast/israel-protests-hostages-noa-argamani.html,"In a new video, Noa Argamani, a hostage rescued on June 8, called for the release of the remaining captives.",264
Four Takeaways From Iran’s Presidential Election,2024-06-30 08:08:52+00:00,"Ghalibaf, Mohammad Baqer; Jalili, Saeed; Pezeshkian, Masoud",Iran,Elections; International Relations; Israel-Gaza War (2023- ); Muslim Veiling; Embargoes and Sanctions,Hamas; Hezbollah,https://www.nytimes.com/2024/06/30/world/middleeast/iran-election-takeaways.html,"The results from Friday’s election, which drew record-low turnout for a presidential race, will force a runoff on July 5 between a reformist and an ultraconservative.",1141
The Pride March Doesn’t Have a Place for Me,2024-06-30 10:00:12+00:00,,New York City; Israel; Gaza Strip,LGBTQ Pride Month (US); Parades; Israel-Gaza War (2023- ); Anti-Semitism; Jews and Judaism; Palestinians,,https://www.nytimes.com/2024/06/30/opinion/pride-march-lgbtq-gaza.html,The intolerance in the L.G.B.T.Q. community for nuanced views of the war in Gaza is not what the rainbow flag stands for.,1002
A Wave of Pride Lights Up New York City,2024-06-30 17:45:44+00:00,,New York City,"LGBTQ Pride Month (US); Homosexuality and Bisexuality; Parades; Discrimination; Stonewall Riots (1969); Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); vis-photo","Stonewall National Monument (Manhattan, NY)",https://www.nytimes.com/2024/06/30/nyregion/nyc-pride-parade.html,"The New York City Pride March, now in its 54th year, attracted tens of thousands in Manhattan. It was interrupted by pro-Palestinian demonstrators.",825
