headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
Thursday Briefing: Gazans Flee Khan Younis,2023-12-06 20:50:15+00:00,,,,,https://www.nytimes.com/2023/12/06/briefing/gaza-israel-ukraine.html,"Plus, remembering Norman Lear.",1079
"Israel and Hamas Battle for a City in Gaza, Sparking Another Exodus",2023-12-06 22:00:24+00:00,,Khan Younis (Gaza Strip); Gaza Strip; Israel,Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; Palestinians; Civilian Casualties; Kidnapping and Hostages; Shortages; Humanitarian Aid; Refugees and Displaced Persons,Hamas,https://www.nytimes.com/2023/12/06/world/middleeast/israel-hamas-battle-gaza-khan-younis.html,"Thousands of people heeded Israeli orders to flee Khan Younis and nearby areas, but the places they were told to go had little shelter, water or food.",1423
Senate Republicans Block Ukraine Aid Bill,2023-12-06 22:55:47+00:00,,,,,https://www.nytimes.com/2023/12/06/briefing/senate-ukraine-aid-kevin-mccarthy-leaving-house.html,"Also, Norman Lear changed television. Here’s the latest at the end of Wednesday.",1329
"So Many Child Deaths in Gaza, and for What?",2023-12-07 00:00:11+00:00,,Gaza Strip; Israel,"Israel-Gaza War (2023- ); Civilian Casualties; Terrorism; Children and Childhood; Palestinians; War Crimes, Genocide and Crimes Against Humanity; Defense and Military Forces; United States International Relations; Human Rights and Human Rights Violations",Hamas,https://www.nytimes.com/2023/12/06/opinion/gaza-israel-deaths.html,"One child in 150 in Gaza is already dead in this war, some from American weapons.",1294
Thursday Briefing,2023-12-07 05:19:51+00:00,,,,,https://www.nytimes.com/2023/12/07/briefing/gaza-crisis-ukraine-aid.html,A growing humanitarian crisis in Gaza.,1189
"Hundreds of thousands are sheltering in Al-Mawasi and the surrounding region, aid workers say.",2023-12-07 08:03:55+00:00,"Sinwar, Yehya",Gaza Strip; Israel,Israel-Gaza War (2023- ); Civilian Casualties,,https://www.nytimes.com/2023/12/07/world/middleeast/israel-says-it-is-continuing-to-pursue-top-hamas-leaders-in-southern-gaza.html,"As Israel’s military offensive pushes Palestinian civilians into ever smaller slivers of land, the Israeli military said on Thursday that Hamas militants had fired rockets from inside one of the “humanitarian zones” in southern Gaza.",554
"This Hanukkah, Light the Candles",2023-12-07 10:02:00+00:00,,,Hanukkah; Jews and Judaism; Israel-Gaza War (2023- ),,https://www.nytimes.com/2023/12/07/opinion/hanukkah-jewish-war-celebration.html,"Many of my progressive Jewish friends are finding it hard to celebrate. But in a dark year, we should embrace a festival of light.",1302
How Israel Is Using Real-Time Battlefield Intelligence to Target Hamas,2023-12-07 10:03:38+00:00,,Israel; Gaza Strip; Khan Younis (Gaza Strip),Israel-Gaza War (2023- ); Defense and Military Forces; Espionage and Intelligence Services; Terrorism; Palestinians; Civilian Casualties,Hamas,https://www.nytimes.com/2023/12/07/world/middleeast/israel-hamas-battlefield-intelligence.html,"Israel has recovered a trove of material that its military has used to assess the extent of the group’s attack plans, and its tactics and abilities, information reviewed by The Times shows.",1607
Key Moments in 2 Months of War Between Israel and Hamas,2023-12-07 11:26:58+00:00,,Gaza Strip,Israel-Gaza War (2023- ),Hamas,https://www.nytimes.com/2023/12/07/world/middleeast/israel-gaza-hamas-war-timeline.html,"On Oct. 7, Hamas and other militant groups launched an attack in Israel that killed hundreds. Israel responded with a military campaign that has devastated Gaza.",631
The Civilian Death Toll in Gaza,2023-12-07 11:38:58+00:00,,Israel; Khan Younis (Gaza Strip); Gaza Strip,Israel-Gaza War (2023- ); Civilian Casualties; internal-storyline-no,,https://www.nytimes.com/2023/12/07/briefing/the-civilian-death-toll-in-gaza.html,How to make sense of the statistics.,1918
"Killing of Reuters Journalist Was ‘Apparently Deliberate’ Israeli Strike, Group Says",2023-12-07 14:48:37+00:00,,Israel; Lebanon,"War Crimes, Genocide and Crimes Against Humanity; News and News Media; Israel-Gaza War (2023- )",Thomson Reuters Corporation,https://www.nytimes.com/2023/12/07/world/middleeast/reuters-journalist-killed-lebanon-israel-hrw.html,Human Rights Watch found that the slain journalist and six colleagues were not near active fighting in southern Lebanon and would have been clearly visible to Israeli forces.,670
"Bruised by War-Related Boycott, Artforum Seeks a Reset",2023-12-07 16:47:51+00:00,"Velasco, David; Penske, Jay",,Magazines; Art; Israel-Gaza War (2023- ); Boycotts; Appointments and Executive Changes; Freedom of Speech and Expression,Artforum,https://www.nytimes.com/2023/12/07/arts/design/artforum-israel-hamas-war.html,The magazine’s first issue since its top editor was fired is noticeably slimmer. Contributors pulled articles because of the response to an open letter about the Israel-Hamas war.,1137
"Greece and Turkey, Long at Odds, Vow to Work Together Peacefully",2023-12-07 17:36:37+00:00,"Erdogan, Recep Tayyip; Mitsotakis, Kyriakos",Greece; Turkey,International Relations; Politics and Government; Territorial Disputes; Treaties,,https://www.nytimes.com/2023/12/07/world/europe/greece-turkey-declaration-of-friendly-relations.html,The two rivals have been at the brink of military conflict several times in recent decades. An agreement signed by the countries’ leaders on Thursday aims to change that.,1188
The College Presidents and the ‘Genocide’ Question,2023-12-07 18:18:43+00:00,"Lear, Norman",Israel; Darfur (Sudan),"Anti-Semitism; Jews and Judaism; War Crimes, Genocide and Crimes Against Humanity; Colleges and Universities; Israel-Gaza War (2023- ); Sex Crimes; Women and Girls; AIRLINES AND AIRPLANES; Freedom of Speech and Expression",Harvard University; University of Pennsylvania; Massachusetts Institute of Technology; Hamas,https://www.nytimes.com/2023/12/07/opinion/college-presidents-genocide-antisemitism.html,Responses to the college presidents’ comments at a House hearing. Also: Rape of Israeli women; Norman Lear and Archie Bunker; air traffic controllers; failure in Darfur.,1164
German Cultural Scene Navigates a Clampdown on Criticism of Israel,2023-12-07 18:28:05+00:00,,Germany; Israel; Gaza Strip,Culture (Arts); Anti-Semitism; Boycotts; Freedom of Speech and Expression; Censorship; Israel-Gaza War (2023- ); Palestinians,"Boycott, Divestment and Sanctions (BDS)",https://www.nytimes.com/2023/12/07/arts/design/germany-arts-cancellations-israel-palestinians.html,A torrent of canceled events is threatening Germany’s reputation as a haven for artistic freedom.,1398
"For Some, the Symbols of Hanukkah Bring Extra Concern This Year",2023-12-07 18:43:30+00:00,,Missoula (Mont); Williamsburg (Va),Jews and Judaism; Hanukkah; Israel-Gaza War (2023- ); Religion and Belief; Anti-Semitism,Jewish Federations of North America,https://www.nytimes.com/2023/12/07/us/hanukkah-menorah-lightings-safety.html,"On the first night of traditional menorah lightings, some communities and Jewish families are grappling with questions of meaning and safety.",850
"At a Hearing on Israel, University Presidents Walked Into a Trap",2023-12-07 21:02:18+00:00,"Gay, Claudine; Magill, Elizabeth; Kornbluth, Sally A; Stefanik, Elise",Israel; Gaza Strip,Colleges and Universities; Anti-Semitism; Freedom of Speech and Expression; Jews and Judaism; Israel-Gaza War (2023- ); United States Politics and Government,House of Representatives; Harvard University; Massachusetts Institute of Technology; University of Pennsylvania,https://www.nytimes.com/2023/12/07/opinion/university-presidents-antisemitism.html,The nationwide uproar is likely to lead to a crackdown on pro-Palestinian speech.,1277
Son of Israeli War Cabinet Member Killed in Action in Gaza,2023-12-07 21:07:15+00:00,"Netanyahu, Benjamin; Eisenkot, Gadi",Gaza Strip; Israel,Israel-Gaza War (2023- ); Defense and Military Forces; Deaths (Fatalities),Hamas,https://www.nytimes.com/2023/12/07/world/middleeast/israel-war-cabinet-member-son-killed.html,"Gal Meir Eisenkot, 25, was the son of Lt. Gen. Gadi Eisenkot, a former military chief who went into politics and is part of the group directing the war effort.",584
Friday Briefing: Israel Says Hamas Fired Rockets From Near Shelters,2023-12-07 21:17:05+00:00,,,,,https://www.nytimes.com/2023/12/07/briefing/friday-briefing-israel-says-hamas-fired-rockets-from-near-shelters.html,"Plus, “Oppenheimer” is coming to Japan.",1050
"In Israel, Hanukkah begins in the shadow of two months of war.",2023-12-07 21:34:52+00:00,,Israel; Tel Aviv (Israel),Israel-Gaza War (2023- ); Hanukkah; Jews and Judaism,,https://www.nytimes.com/2023/12/07/world/middleeast/hanukkah-israel-war.html,"The holiday held a new meaning for many Israelis in the wake of the Oct. 7 terrorist attacks, including relatives of people still held hostage in Gaza and reservists called up to fight against Hamas.",441
Israel Says Hamas Fired Rockets From Near Gaza Shelters,2023-12-07 22:03:20+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Civilian Casualties; International Relations; Refugees and Displaced Persons; Palestinians; Foreign Aid; Deaths (Fatalities); vis-video,Hamas,https://www.nytimes.com/2023/12/07/world/middleeast/israel-hamas-gaza-rockets.html,The claim adds to the growing concerns that there is no safe place in the enclave for those who have been displaced since the war began.,1228
A Texas Judge Granted a Woman’s Request for an Abortion,2023-12-07 22:41:47+00:00,,,,,https://www.nytimes.com/2023/12/07/briefing/texas-abortion-case-ukraine-aid.html,"Also, Israeli evidence of Hamas operations. Here’s the latest at the end of Thursday.",1243
Israel Says It Detained Hundreds of Terrorism Suspects in Gaza,2023-12-07 23:01:31+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ),Hamas,https://www.nytimes.com/2023/12/08/world/middleeast/israel-hamas-surrender-gaza.html,The Israeli military said that many had surrendered and been transferred to Israel for further questioning.,633
"At Hanukkah Rally in New York, Prayers, Candles and Calls for Cease-Fire",2023-12-08 02:23:24+00:00,,"Columbus Circle (Manhattan, NY); New York City","Israel-Gaza War (2023- ); Hanukkah; Jews and Judaism; Palestinians; Demonstrations, Protests and Riots",Jews For Racial & Economic Justice (Nonprofit); Jewish Voice for Peace Inc,https://www.nytimes.com/2023/12/07/nyregion/ceasefire-rally-hanukkah-new-york.html,"On the first night of Hanukkah, which comes two months into the Israel-Hamas war, demonstrators mourned the Israelis and Palestinians who had been killed.",537
Friday Briefing,2023-12-08 05:04:05+00:00,,,,,https://www.nytimes.com/2023/12/08/briefing/hamas-israel-ukraine-sunak.html,Israeli allegations about Hamas’s tactics.,1135
White House Disavows U.S. Islamic Group After Leader’s Oct. 7 Remarks,2023-12-08 06:09:32+00:00,"Awad, Nihad; Biden, Joseph R Jr",Israel; Gaza Strip,Anti-Semitism; Israel-Gaza War (2023- ); Palestinians; Muslims and Islam; Terrorism; United States Politics and Government,Council on American-Islamic Relations; Hamas,https://www.nytimes.com/2023/12/08/us/politics/white-house-cair-nihad-awad.html,The director of the Council on American-Islamic Relations said in a speech that he was “was happy to see” Palestinians break out of Gaza on the day Hamas attacked Israel.,697
‘On the brink of full-blown collapse’: Fuel and aid are scarce as relief efforts falter in southern Gaza.,2023-12-08 07:42:29+00:00,,,,,https://www.nytimes.com/2023/12/08/world/middleeast/fuel-and-aid-are-scarce-as-relief-efforts-falter-in-southern-gaza.html,"U.N. humanitarian officials warned on Friday of an increasingly dire situation in the Gaza Strip, with aid operations all but incapacitated by the intensifying fighting in the south and civil order breaking down.",522
Why a 123-Year-Old Jewish Nonprofit Won’t Choose Sides in Gaza,2023-12-08 08:00:12+00:00,,"Israel; Gaza Strip; Lower East Side (Manhattan, NY)","Israel-Gaza War (2023- ); Jews and Judaism; Organizations, Societies and Clubs; Yiddish Language",Workmen's Circle,https://www.nytimes.com/2023/12/08/nyregion/jewish-nonprofit-history.html,"The war has created an existential reckoning for the Workers Circle, a community organization that traces its roots to Yiddish activists in the early 1900s.",899
The Year in ‘Sensitive Content’,2023-12-08 10:00:37+00:00,"Sontag, Susan",,"Social Media; Israel-Gaza War (2023- ); Children and Childhood; Two Thousand Twenty Three; audio-neutral-informative; audio-negative-sad; War Crimes, Genocide and Crimes Against Humanity; Civilian Casualties",Instagram Inc,https://www.nytimes.com/2023/12/08/arts/instagram-gaza-israel-children.html,"In 2023, Instagram served me images of dead and dying children, heightening social media’s contradictions to a horrific new level.",1229
A Different Path Israel Could Have Taken — and Maybe Still Can,2023-12-08 10:04:41+00:00,"Novik, Nimrod; Peres, Shimon",Israel; Gaza Strip; West Bank,Israel-Gaza War (2023- ); Peace Process; Defense and Military Forces; Palestinians; audio-neutral-informative,,https://www.nytimes.com/2023/12/08/opinion/ezra-klein-podcast-nimrod-novik.html,"Nimrod Novik, a former adviser to Shimon Peres, discusses how Israel could work toward a two-state solution.",410
Iran Looks to Houthi Proxies to Escalate Fight With Israel,2023-12-08 11:12:01+00:00,,Israel; Iran; Yemen,Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; United States Defense and Military Forces,Houthis; Hamas; Hezbollah,https://www.nytimes.com/2023/12/08/world/middleeast/iran-israel-houthis.html,The Iranian-backed militia in Yemen has launched drone and missile attacks on Israeli and American targets. American officials fear the group could go too far and incite a wider war.,1314
Biden urges more humanitarian aid for Gaza in a call with Netanyahu.,2023-12-08 12:34:10+00:00,,,,,https://www.nytimes.com/2023/12/08/world/middleeast/biden-urges-more-humanitarian-aid-for-gaza-in-a-call-with-netanyahu.html,"President Biden has welcomed Israel’s decision to allow some more fuel into Gaza, the White House said, but he stressed during a call with Prime Minister Benjamin Netanyahu on Thursday that more aid was urgently needed and called for corridors to allow people to flee for safer areas.",382
An Aid Package That Invests in American Security Goals,2023-12-08 13:34:39+00:00,"Biden, Joseph R Jr",Ukraine; Israel,Foreign Aid; Russian Invasion of Ukraine (2022); Israel-Gaza War (2023- ); Arms Trade; Defense and Military Forces; United States Politics and Government; United States International Relations; Illegal Immigration,Senate; House of Representatives; Republican Party,https://www.nytimes.com/2023/12/08/opinion/ukraine-aid-border-security.html,Congress should promptly approve a military aid package that includes crucial support for Ukraine and Israel.,803
Residents Search Rubble Across Gaza Strip After Israeli Air Strikes,2023-12-08 17:38:21+00:00,,Israel; Khan Younis (Gaza Strip); Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Refugees and Displaced Persons; Terrorism,Hamas,https://www.nytimes.com/video/world/middleeast/100000009216449/israeli-air-strikes.html,"According to the Israeli military, its forces struck hundreds of targets across the Gaza Strip over the past 24 hours.",0
"Events to Shake, or Gently Rattle, the World in 2024",2023-12-08 20:00:23+00:00,,,International Relations; Art; Space and Astronomy; Politics and Government,,https://www.nytimes.com/2023/12/08/special-series/2024-global-events.html,Planning your calendar for next year? Here are some events to look out for.,2620
Transcript: Ezra Klein Interviews Nimrod Novik,2023-12-08 20:35:29+00:00,,,Israel-Gaza War (2023- ),,https://www.nytimes.com/2023/12/08/podcasts/transcript-ezra-klein-interviews-nimrod-novik.html,"The Dec. 8, 2023, episode of “The Ezra Klein Show.”",7751
Crowds Gather at U.N. Aid Center as Supplies Dwindle in Gaza Strip,2023-12-08 21:29:46+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Humanitarian Aid; Refugees and Displaced Persons; Shortages,United Nations,https://www.nytimes.com/video/world/middleeast/100000009216031/gaza-aid-supplies-shortage-food.html,"Large crowds formed outside a U.N. aid center in Deir al Balah, in central Gaza. Palestinians said supplies of food and medicine are running very low.",0
Israel Defends Mass Detention of Gazan Men Amid Outrage,2023-12-08 21:35:09+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Detainees; Terrorism; Palestinians; Defense and Military Forces; vis-video,Hamas,https://www.nytimes.com/2023/12/08/world/middleeast/israel-arrests-gaza-men-stripped.html,"The detentions and images of the men, tied up and wearing only underwear, prompted an international outcry. Israel said it was seeking to determine which were with Hamas and stripped them to ensure they were unarmed.",880
"Frustrated by Washington, Pro-Palestinian Activists Take Their Fight to City Hall",2023-12-08 22:26:41+00:00,,Israel; Gaza Strip; California; Oakland (Calif); Richmond (Calif); San Francisco (Calif),"Israel-Gaza War (2023- ); Politics and Government; Demonstrations, Protests and Riots; City Councils; Palestinians; Local Government; Civilian Casualties",Hamas,https://www.nytimes.com/2023/12/08/us/israel-gaza-ceasefire-local-governments.html,Cease-fire activists hope that city council resolutions will send a message to the White House. One problem: local officials have little power.,1620
U.S. Vetoes Israel-Hamas Cease-Fire Resolution at U.N. Security Council,2023-12-08 22:37:13+00:00,,Israel; Gaza Strip; Khan Younis (Gaza Strip),Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; Palestinians; Civilian Casualties; Refugees and Displaced Persons; Humanitarian Aid; Shortages; International Relations; United States International Relations; vis-video,Hamas; Security Council (UN),https://www.nytimes.com/2023/12/08/world/middleeast/israel-hamas-gaza-aid.html,"The veto came amid a warning that “civil order is breaking down” in Gaza, and a day after the Biden administration warned that Israel’s military had not done enough to reduce harm to civilians.",1281
U.S. Sticks to Its Position on Israel as Gaza Crisis Deepens,2023-12-08 23:57:40+00:00,"Biden, Joseph R Jr; Blinken, Antony J; Netanyahu, Benjamin",Gaza Strip,Israel-Gaza War (2023- ); Civilian Casualties; International Relations; Defense and Military Forces; Foreign Aid; Palestinians; United States International Relations; Humanitarian Aid; Kidnapping and Hostages,Hamas,https://www.nytimes.com/2023/12/08/us/politics/israel-gaza-war-biden.html,The Biden administration is pressing Israel to do more to protect civilians. But it has not publicly discussed any consequences if it does not.,1266
Pro-Palestinian Protesters Targeting Wall St. Denounce U.S. Veto of U.N. Cease-Fire Resolution,2023-12-09 00:07:55+00:00,,Gaza Strip,"Israel-Gaza War (2023- ); Demonstrations, Protests and Riots",Security Council (UN); Hamas,https://www.nytimes.com/2023/12/08/world/middleeast/protests-nyc-israel-us-cease-fire.html,"The demonstration, called “Shut Down Wall Street” and meant to urge an end to the United States’ financial support of Israel, became a forum to express anger over the U.S. veto.",531
Both Israel and Hamas Tell of Failed Attempt to Rescue Hostages in Gaza,2023-12-09 00:20:31+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Kidnapping and Hostages; War and Armed Conflicts,Hamas,https://www.nytimes.com/2023/12/08/world/middleeast/israel-hostage-rescue-hamas.html,The two sides made competing claims about deaths and injuries inflicted in the mission on Friday.,330
The Palestinian Authority’s leader assails the U.S. veto of a U.N. cease-fire resolution.,2023-12-09 08:28:46+00:00,"Biden, Joseph R Jr; Blinken, Antony J; ABBAS, MAHMOUD",Israel; Gaza Strip; Middle East,Israel-Gaza War (2023- ); United States International Relations; Defense and Military Forces; Palestinians; Civilian Casualties; Terrorism,Security Council (UN); Hamas; Palestinian Authority,https://www.nytimes.com/2023/12/09/world/middleeast/blinken-meets-arab-delegates-as-the-region-digests-a-failed-un-cease-fire-vote.html,"Criticism of a U.S. veto of a United Nations Security Council resolution for an immediate cease-fire in Gaza grew on Saturday, with rights groups and aid organizations warning that the move would prolong the suffering in the enclave and the leader of the Palestinian Authority issuing a strong condemnation.",632
Mideast War Pushes Companies to Extend Diversity Programs to Faith Groups,2023-12-09 10:01:23+00:00,,,Diversity Initiatives; Anti-Semitism; Discrimination; Labor and Jobs; Jews and Judaism; Israel-Gaza War (2023- ); Muslim Americans; Religion and Belief; Workplace Environment,,https://www.nytimes.com/2023/12/09/business/workplace-dei-religion.html,Workers are asking employers to respond to rising Islamophobia and antisemitism. But office discussions about religion are complicated.,1680
Protesters Test the Limits of Authoritarian Dubai’s Climate Summit,2023-12-09 10:03:36+00:00,,Dubai (United Arab Emirates); United Arab Emirates,"United Nations Framework Convention on Climate Change; Demonstrations, Protests and Riots; Human Rights and Human Rights Violations; Politics and Government; Israel-Gaza War (2023- ); Palestinians",,https://www.nytimes.com/2023/12/09/world/middleeast/dubai-climate-summit.html,The annual U.N. talks have brought the rare spectacle of limited protests to the politically repressive United Arab Emirates.,1473
Record of the Year,2023-12-09 11:40:29+00:00,,,internal-storyline-no; Two Thousand Twenty Three; Christmas; New Year; Holidays and Special Occasions,,https://www.nytimes.com/2023/12/09/briefing/record-of-the-year.html,It’s year-end list time. What are your favorites from 2023?,1595
The Ivy League Flunks Out,2023-12-09 12:00:25+00:00,"Magill, Elizabeth; Gay, Claudine; Stefanik, Elise; Kornbluth, Sally A",Israel; Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Terrorism; Anti-Semitism; Colleges and Universities; Freedom of Speech and Expression,Hamas; Ivy League; University of Pennsylvania; Harvard University; Massachusetts Institute of Technology,https://www.nytimes.com/2023/12/09/opinion/antisemitism-university-presidents.html,We shouldn’t need to tell these smart people how ignorant they sound.,867
"For Palestinians, the Future Is Being Bulldozed",2023-12-09 12:00:39+00:00,,Israel; West Bank,Palestinians; Israeli Settlements; Defense and Military Forces; Israel-Gaza War (2023- ),,https://www.nytimes.com/2023/12/09/opinion/palestine-west-bank-war.html,The West Bank is policed by armed settlers and littered with destroyed houses that residents are forbidden to repair.,3978
Israel strikes targets across the Gaza Strip.,2023-12-09 12:24:47+00:00,,,,,https://www.nytimes.com/2023/12/09/world/middleeast/israel-strikes-targets-across-the-gaza-strip.html,"The Israeli military struck targets from the air, ground and sea across the Gaza Strip overnight into Saturday, it said, as air-raid sirens warning of incoming rocket fire blared in Israeli communities near Gaza.",521
Why Fears of a Broader Middle East Conflict Are Growing in Iraq,2023-12-09 12:58:32+00:00,"Sudani, Mohammed Shia al-",Iraq; Iran; Jurf al-Nasr (Iraq); Middle East,United States International Relations; Israel-Gaza War (2023- ); United States Defense and Military Forces; Defense and Military Forces,Islamic Revolutionary Guards Corps; Kataib Hezbollah; Quds Force,https://www.nytimes.com/2023/12/09/world/middleeast/iraq-iran-militias-jurf-al-nasr-weapons.html,Iran-backed forces are assembling drones and retrofitting rockets in the territory of an American ally. They are used in attacks on U.S. outposts in Iraq and Syria.,1821
"While Gazans Suffer, Hamas Reaps the Benefits",2023-12-09 15:02:49+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Terrorism; Palestinians; Civilian Casualties; International Relations,Hamas,https://www.nytimes.com/2023/12/09/world/middleeast/hamas-gaza-israel.html,It has gained prestige among Palestinians while poisoning Israel’s relations with the Arab world and putting the Palestinian issue back on the Western agenda.,1588
State Department Bypasses Congress to Approve Israel’s Order for Tank Ammunition,2023-12-09 17:12:16+00:00,"Blinken, Antony J",Israel; Gaza Strip,Israel-Gaza War (2023- ); United States International Relations; Defense and Military Forces; Arms Trade; Foreign Aid; Palestinians; Civilian Casualties,Defense Department; State Department,https://www.nytimes.com/2023/12/09/world/middleeast/us-israel-tanks-ammunition.html,"It is the first time the Biden administration has declared an emergency to expedite arms shipments to the Middle East, which are controversial because of the civilian death toll from Israeli airstrikes.",956
Houthi Militia Threatens to Block All Ships Headed to Israel,2023-12-09 19:59:43+00:00,,Iran; Yemen; Israel,Israel-Gaza War (2023- ); Ships and Shipping; Hijacking; International Relations; Ports; War and Armed Conflicts,Houthis,https://www.nytimes.com/2023/12/09/world/middleeast/houthi-israel-ships-red-sea.html,"It was unclear to what extent the Iranian-backed militia, which controls northern Yemen, would be able to act on its expanded warning.",560
Israeli Strikes Pound Gaza a Day after U.S. Vetoes Cease-Fire Resolution.,2023-12-09 21:02:06+00:00,,Israel; Gaza Strip; Rafah (Gaza Strip); Khan Younis (Gaza Strip),Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Refugees and Displaced Persons; Terrorism; United States International Relations,Hamas; Security Council (UN),https://www.nytimes.com/2023/12/09/world/middleeast/israel-airstrikes-gaza.html,"Some of the strikes targeted the southern Gaza Strip, where the Israeli military has ordered civilians to go to avoid bombardment.",952
Pressure Rising on U.S. After Vetoing U.N. Call for a Cease-Fire in Gaza,2023-12-09 21:08:41+00:00,,Israel; Gaza Strip; Middle East,"Israel-Gaza War (2023- ); United States International Relations; International Relations; Defense and Military Forces; Palestinians; Humanitarian Aid; Refugees and Displaced Persons; Peace Process; Civilian Casualties; War Crimes, Genocide and Crimes Against Humanity; Shortages; Terrorism",Security Council (UN); Palestinian Authority; Hamas,https://www.nytimes.com/2023/12/09/world/middleeast/us-cease-fire-gaza-criticism.html,"As fighting surged in the territory, Arab leaders condemned the move as a “mark of shame,” one that will haunt the United States for years.",1145
Penn’s Leadership Resigns Amid Controversies Over Antisemitism,2023-12-09 21:41:21+00:00,"Magill, Elizabeth; Bok, Scott L",,Colleges and Universities; Appointments and Executive Changes; Anti-Semitism; Freedom of Speech and Expression; ACADEMIC FREEDOM; Israel-Gaza War (2023- ),University of Pennsylvania,https://www.nytimes.com/2023/12/09/us/university-of-pennsylvania-president-resigns.html,"The president, Elizabeth Magill, and the chairman of the board of trustees, Scott L. Bok, are leaving after intense pressure from donors, politicians and alumni.",1319
"What to Know About Elizabeth Magill, the Penn President Who Resigned",2023-12-09 22:32:27+00:00,"Magill, Elizabeth; Gay, Claudine; Kornbluth, Sally A; Stefanik, Elise",,"Colleges and Universities; Anti-Semitism; Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Pro-Palestinian Campus Protests (2023- )",University of Pennsylvania; Harvard University; Massachusetts Institute of Technology,https://www.nytimes.com/2023/12/09/us/elizabeth-magill-penn-president.html,"Ms. Magill, who had been in her post since last year, stepped down four days after testifying before Congress.",1043
"‘I left my good friends’: In videos shown in Tel Aviv, freed hostages share their stories.",2023-12-10 01:50:02+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Kidnapping and Hostages; War and Armed Conflicts; vis-video,Hamas,https://www.nytimes.com/2023/12/09/world/middleeast/israel-hostages-stories-videos.html,Some of those who spent weeks in captivity addressed the cameras for the first time.,513
Gaza War Has Buoyed Egypt’s Leader Ahead of Presidential Vote,2023-12-10 05:01:28+00:00,"Sisi, Abdel Fattah el-; el-Tantawy, Ahmed (1979- )",Egypt,Israel-Gaza War (2023- ); Elections; Politics and Government; Boycotts; Economic Conditions and Trends,International Monetary Fund,https://www.nytimes.com/2023/12/10/world/middleeast/egypt-election-gaza-war.html,President Abdel Fattah el-Sisi of Egypt grew increasingly unpopular amid a deep economic crisis. But the war in neighboring Gaza has given him a vital role on the international stage.,1615
‘Buying Quiet’: Inside the Israeli Plan That Propped Up Hamas,2023-12-10 08:01:25+00:00,"Netanyahu, Benjamin; Lieberman, Avigdor",Israel; Gaza Strip; Qatar,Israel-Gaza War (2023- ); Politics and Government; Defense and Military Forces; Palestinians; Terrorism; Espionage and Intelligence Services; International Relations; Foreign Aid,Hamas; Mossad; Palestinian Authority,https://www.nytimes.com/2023/12/10/world/middleeast/israel-qatar-money-prop-up-hamas.html,Prime Minister Benjamin Netanyahu gambled that a strong Hamas (but not too strong) would keep the peace and reduce pressure for a Palestinian state.,2250
Who’s a ‘Colonizer’? How an Old Word Became a New Weapon,2023-12-10 10:01:03+00:00,,,Colonization; Israel-Gaza War (2023- ); International Relations; Politics and Government,,https://www.nytimes.com/2023/12/10/world/europe/colonialist-word-gaza-ukraine.html,"In bitter debates from Israel to Africa to America, invoking a brutal history has become a powerful accusation.",2177
Is Anti-Zionism Always Antisemitic? A Fraught Question for the Moment.,2023-12-10 10:01:04+00:00,,,Israel-Gaza War (2023- ); Jews and Judaism; Zionism; Anti-Semitism; Palestinians; United States Politics and Government; audio-neutral-informative; Colleges and Universities,,https://www.nytimes.com/2023/12/10/us/politics/anti-zionism-antisemitism.html,"From the halls of Congress to America’s streets and universities, a once largely academic issue has roiled national discourse, inciting accusations of bigotry and countercharges of bullying.",2029
"As Fury Erupts Over Campus Antisemitism, Conservatives Seize the Moment",2023-12-10 10:01:35+00:00,"Gay, Claudine; Kornbluth, Sally A; Magill, Elizabeth; Stefanik, Elise; Haley, Nikki R; DeSantis, Ron",United States,Israel-Gaza War (2023- ); Colleges and Universities; Anti-Semitism; Discrimination; Censorship; Conspiracy Theories; Freedom of Speech and Expression; Race and Ethnicity; Conservatism (US Politics); Liberalism (US Politics),Democratic Party; Republican Party; Harvard University; University of Pennsylvania; Massachusetts Institute of Technology,https://www.nytimes.com/2023/12/10/us/universities-antisemitism-conservatives-liberals.html,"Republicans have been attacking elite universities for years. After a tense congressional hearing last week, many on the left are joining them.",1417
Cookies for the Holidays,2023-12-10 12:44:37+00:00,,,internal-storyline-no; Cookies; Holidays and Special Occasions,New York Times,https://www.nytimes.com/2023/12/10/briefing/cookie-week.html,A behind-the-scenes guide to Cookie Week.,1977
