headline,publication_date,people_mentioned,places_mentioned,subjects,organizations,url,abstract,word_count
‘Part of My Core’: How Schumer Decided to Speak Out Against Netanyahu,2024-03-19 17:32:20+00:00,"Schumer, Charles E; Trump, Donald J; Biden, Joseph R Jr; Congregation Beth Elohim (Brooklyn, NY)",Brooklyn (NYC),United States Politics and Government; Israel-Gaza War (2023- ); Jews and Judaism; United States International Relations; Presidential Election of 2024; Civilian Casualties; Speeches and Statements,Democratic Party; Republican Party; Senate,https://www.nytimes.com/2024/03/19/us/politics/schumer-israel-netanyahu-gaza.html,"In an interview in his native Brooklyn, America’s highest-ranking Jewish elected official said he felt obligated to call for new leadership in Israel.",1925
Jewish Film Professionals Denounce Speech by ‘Zone of Interest’ Director,2024-03-19 18:22:32+00:00,"Glazer, Jonathan; Messing, Debra",Israel; Gaza Strip,Movies; Holocaust and the Nazi Era; Israel-Gaza War (2023- ); Palestinians; Academy Awards (Oscars); Jews and Judaism,,https://www.nytimes.com/2024/03/19/movies/jonathan-glazer-open-letter.html,"An open letter condemned remarks critical of Israel that Jonathan Glazer made when he accepted an Oscar for the film, which is about the Holocaust.",548
How Gaza Civilians Have Fared After Israel Has Asked Them to Flee,2024-03-19 18:42:31+00:00,,Gaza Strip; Khan Younis (Gaza Strip); Rafah (Gaza Strip); Israel,Israel-Gaza War (2023- ); Palestinians; Civilian Casualties; Refugees and Displaced Persons; Defense and Military Forces; Terrorism; Humanitarian Aid; Food Insecurity,Hamas,https://www.nytimes.com/2024/03/19/world/middleeast/gaza-civilians-flee.html,Displacement has contributed to a hunger crisis and other severe challenges for Gazans. Here is a look at what happened on a few occasions when Israel has told them to evacuate.,754
Democratic Donors Warn Biden Over Israel-Gaza Policy,2024-03-19 20:38:23+00:00,"Biden, Joseph R Jr",,"Campaign Finance; Presidential Election of 2024; United States Politics and Government; United States International Relations; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots",Democratic Party,https://www.nytimes.com/2024/03/19/us/politics/biden-donors.html,"More than 100 donors and activists, including a handful who have given six-figure sums to President Biden, signed a letter arguing that progressive anger could help Donald Trump.",915
"No Alternative for Rafah Invasion, Netanyahu Says, as Rift With U.S. Grows",2024-03-19 21:46:36+00:00,"Netanyahu, Benjamin; Biden, Joseph R Jr",Israel; Gaza Strip; Rafah (Gaza Strip),Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Refugees and Displaced Persons; United States International Relations; Terrorism,Hamas; United Nations,https://www.nytimes.com/2024/03/19/world/middleeast/israel-gaza-rafah-offensive.html,"A day after agreeing to President Biden’s request to send officials to Washington to discuss Rafah, the Israeli leader said there was no other option but to send forces into the crowded city.",1195
An Arab Mandate for Palestine,2024-03-19 23:00:06+00:00,,Gaza Strip; West Bank; Israel; Middle East,Israel-Gaza War (2023- ); Palestinians; Peace Process; International Relations,Hamas; Palestinian Authority,https://www.nytimes.com/2024/03/19/opinion/gaza-war-palestine-arab-mandate.html,There’s only one good way the war in Gaza ends.,913
Why Isn’t More Aid Getting to Gazans?,2024-03-20 09:06:25+00:00,,Gaza Strip; Israel,Palestinians; Israel-Gaza War (2023- ); Humanitarian Aid; Shortages; Airlifts,United Nations Relief and Works Agency,https://www.nytimes.com/interactive/2024/03/20/world/middleeast/gaza-aid-delivery.html,Experts say 1.1 million Gazans are at imminent risk of deadly food shortages. The process of delivering aid to them is lengthy and convoluted.,0
University of California Could Bar Political Speech on Some Web Pages,2024-03-20 10:56:41+00:00,,,"Colleges and Universities; Palestinians; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Anti-Semitism; ACADEMIC FREEDOM; Censorship; Pro-Palestinian Campus Protests (2023- )",University of California,https://www.nytimes.com/2024/03/20/us/university-of-california-israel-gaza-political-speech.html,"With anger rising over pro-Palestinian protests, the university’s regents are set to vote on a proposal that would draw tighter boundaries around speech.",1082
Top U.S. Diplomat Starts Mideast Trip in Saudi Arabia,2024-03-20 14:04:11+00:00,"Blinken, Antony J; Mohammed bin Salman (1985- )",Doha (Qatar); Egypt; Gaza Strip; Jidda (Saudi Arabia),United States International Relations; International Relations; Palestinians; Israel-Gaza War (2023- ),State Department,https://www.nytimes.com/2024/03/20/world/middleeast/blinken-trip-us-israel-hamas.html,"Efforts to secure a cease-fire in Gaza are the backdrop, but the Biden administration also hopes to persuade Saudi Arabia to establish normal relations with Israel.",703
Blinken Adds a Stop in Israel to His Mideast Trip,2024-03-20 14:04:44+00:00,"Blinken, Antony J",Israel; Gaza Strip; Egypt; Middle East,United States International Relations; International Relations; Israel-Gaza War (2023- ),State Department; Hamas,https://www.nytimes.com/2024/03/20/world/middleeast/blinken-israel-visit-ceasefire.html,"Antony Blinken, the top U.S. diplomat, is making his sixth trip to the Mideast since Oct. 7. The State Department said he would discuss freeing the hostages and increasing aid to Gaza.",409
Who Is Leo Varadkar?,2024-03-20 14:13:24+00:00,"Varadkar, Leo",Ireland,Politics and Government; Content Type: Personal Profile; Israel-Gaza War (2023- ),Fine Gael,https://www.nytimes.com/2024/03/20/world/europe/who-is-leo-varadkar.html,"Mr. Varadkar, who said on Wednesday that he would step down as Ireland’s prime minister, has had a career of firsts. His resignation came as a surprise.",544
Congress Seeks to Bar Funding for U.N. Agency for Palestinians,2024-03-20 16:04:45+00:00,,Israel; Gaza Strip,Humanitarian Aid; Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons; Food Insecurity; United States International Relations,United Nations Relief and Works Agency; Senate; Hamas; World Food Program,https://www.nytimes.com/2024/03/20/world/middleeast/unrwa-senate-gaza.html,"A bill would bar support for the agency, UNRWA, amid accusations that some employees were Hamas fighters. Other countries are scrambling to make up the looming shortfall.",1669
"Netanyahu Assails Schumer, Dramatizing Partisan Split Over Israel",2024-03-20 21:39:28+00:00,"Netanyahu, Benjamin; Schumer, Charles E",Israel; Gaza Strip,United States International Relations; Israel-Gaza War (2023- ); United States Politics and Government,Senate; Democratic Party; Republican Party,https://www.nytimes.com/2024/03/20/us/politics/netanyahu-schumer-israel.html,The prime minister addressed Senate Republicans remotely after Senator Chuck Schumer called him out in an explosive speech urging a new election in Israel.,1020
"The War in Gaza Has Left a Power Vacuum, and Scant Planning to Fill It",2024-03-20 23:00:13+00:00,"Netanyahu, Benjamin",Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Refugees and Displaced Persons,Palestinian Authority; Al Shifa Hospital (Gaza Strip); Hamas,https://www.nytimes.com/2024/03/20/world/middleeast/israel-gaza-hamas-power-vacuum.html,Analysts say the Israeli military’s return to the largest hospital complex in the enclave may foretell more chaos without governance.,1055
What Is Antisemitism? A Columbia Task Force Would Rather Not Say.,2024-03-21 07:00:23+00:00,,Israel; Gaza Strip,Anti-Semitism; Colleges and Universities; Israel-Gaza War (2023- ); Zionism; Palestinians,Columbia University; Hamas,https://www.nytimes.com/2024/03/21/nyregion/columbia-antisemitism-israel-gaza-protests.html,"Definitions of the term are highly contested, so a group monitoring antisemitism on Columbia University’s campus has avoided picking sides. It is still facing criticism.",1532
Blinken Describes U.S. Push at the U.N. for Gaza Cease-Fire,2024-03-21 08:07:44+00:00,"Blinken, Antony J",Saudi Arabia; Gaza Strip,Israel-Gaza War (2023- ),Security Council (UN); Hamas,https://www.nytimes.com/2024/03/21/world/middleeast/blinken-un-cease-fire.html,"In Saudi Arabia, the secretary of state discussed a U.S. draft resolution at the U.N. Security Council calling for “an immediate cease-fire tied to the release of hostages” in Gaza.",371
Israel’s Raid on Al-Shifa Hospital Grows Into One of the Longest of Gaza War,2024-03-21 12:13:50+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Deaths (Fatalities),Al Shifa Hospital (Gaza Strip); Hamas,https://www.nytimes.com/2024/03/21/world/middleeast/israel-al-shifa-hospital-raid-gaza.html,"As Israel’s attack on the medical complex stretched into a fourth day, the military said it had killed dozens of people it described as terrorists. The account couldn’t be verified.",869
Johnson Says He Will Invite Netanyahu to Address Congress,2024-03-21 19:07:15+00:00,"Johnson, Mike (1972- ); Netanyahu, Benjamin; Schumer, Charles E",Israel,Israel-Gaza War (2023- ); United States International Relations; United States Politics and Government,House of Representatives,https://www.nytimes.com/2024/03/21/world/middleeast/johnson-netanyahu-schumer.html,"Senator Chuck Schumer, the majority leader, also said he would support having a speech delivered “to Congress in a bipartisan way.”",424
Mother Says Her Family Had No Food During Gaza Hospital Raid,2024-03-21 22:04:07+00:00,,Gaza Strip,Palestinians; Refugees and Displaced Persons; Israel-Gaza War (2023- ),,https://www.nytimes.com/video/world/middleeast/100000009375193/gaza-shifa-hospital-displaced.html,Gazans leaving for the south recounted their experience at Al-Shifa medical complex as it was raided by the IDF.,0
U.S. Draft Resolution Would Call for ‘Immediate and Sustained Cease-Fire’,2024-03-21 23:00:14+00:00,"Blinken, Antony J",Israel; Gaza Strip; Egypt; Saudi Arabia; Jordan; United Arab Emirates; Qatar; Middle East,Israel-Gaza War (2023- ); Peace Process; United States International Relations; Defense and Military Forces; Palestinians; Civilian Casualties; International Relations,Security Council (UN); Hamas,https://www.nytimes.com/2024/03/21/world/middleeast/gaza-blinken-ceasefire.html,A resolution for the U.N. that American diplomats are circulating was notable for its strong language in seeking a cease-fire in Gaza and the release of hostages.,933
Volunteer Doctor Details Dire Conditions at a Gaza Hospital,2024-03-21 23:41:34+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Doctors; Civilian Casualties; Humanitarian Aid,Hamas,https://www.nytimes.com/video/world/middleeast/100000009375768/gaza-hospital-war.html,"Nick Maynard, part of a delegation of doctors who volunteered in Gaza, described “appalling atrocities” and the need for an immediate cease-fire at a news conference at the United Nations on Tuesday.",0
"Back From Gaza Hospitals, Doctors Tell Washington of Horrors Amid Cease-Fire Push",2024-03-22 00:05:58+00:00,,Gaza Strip; Khan Younis (Gaza Strip),Israel-Gaza War (2023- ); Palestinians; Humanitarian Aid,Hamas,https://www.nytimes.com/2024/03/21/world/middleeast/gaza-hospitals-doctors-israel-congress.html,Volunteers who treated patients in harrowing conditions lobbied American officials on the urgency of an immediate cease-fire.,592
Blinken Meets With Netanyahu as U.S.-Israel Tensions Rise,2024-03-22 08:03:30+00:00,"Blinken, Antony J; Biden, Joseph R Jr; Netanyahu, Benjamin",Saudi Arabia; Gaza Strip,United States International Relations; Israel-Gaza War (2023- ); International Relations,,https://www.nytimes.com/2024/03/22/world/middleeast/blinken-netanyahu-israel-cease-fire.html,Prime Minister Benjamin Netanyahu repeated that Israel was determined to send troops into the crowded southern Gaza city of Rafah despite U.S. urgings not to.,718
The Great Rupture in American Jewish Life,2024-03-22 09:04:25+00:00,,Israel; Gaza Strip,"Jews and Judaism; Zionism; Israel-Gaza War (2023- ); Liberalism (US Politics); United States International Relations; Presidential Election of 2024; Palestinians; Anti-Semitism; Demonstrations, Protests and Riots; Colleges and Universities; Pro-Palestinian Campus Protests (2023- )",Hamas,https://www.nytimes.com/2024/03/22/opinion/israel-american-jews-zionism.html,What happens when liberalism and Zionism can no longer be reconciled?,3914
A Look at the Three Previous U.N. Cease-Fire Resolutions the U.S. Vetoed,2024-03-22 14:36:10+00:00,,,Israel-Gaza War (2023- ); United States Politics and Government,Security Council (UN),https://www.nytimes.com/2024/03/22/world/middleeast/us-cease-fire-resolution-vetoes.html,"Before a U.S. resolution in the United Nations Security Council calling for a cease-fire in Gaza was vetoed on Friday, the U.S. had vetoed three previous ones demanding a halt to the fighting.",569
How Biden Could Try to Coerce Israel to Change Its War Strategy,2024-03-22 15:53:38+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin",Gaza Strip; Israel,United States International Relations; Israel-Gaza War (2023- ); Palestinians; United States Politics and Government; Embargoes and Sanctions; Civilian Casualties; Arms Trade; Foreign Aid; Israeli Settlements; Humanitarian Aid; Kidnapping and Hostages,Hamas,https://www.nytimes.com/2024/03/22/us/politics/israel-biden-leverage.html,President Biden has tried persuading Prime Minister Benjamin Netanyahu behind the scenes. But critics say it is time for a different approach.,1554
U.S. Call for Gaza Cease-Fire Runs Into Russia-China Veto at U.N.,2024-03-22 20:21:48+00:00,"Biden, Joseph R Jr; Blinken, Antony J; Netanyahu, Benjamin",Russia; China; Israel; Gaza Strip,Israel-Gaza War (2023- ); Peace Process; International Relations; United States International Relations; Palestinians; Refugees and Displaced Persons; Humanitarian Aid; Kidnapping and Hostages; Terrorism; Defense and Military Forces,Security Council (UN); Hamas,https://www.nytimes.com/2024/03/22/world/middleeast/israel-gaza-security-council-veto.html,"The American draft resolution before the Security Council did not go far enough to end the Israel-Hamas war, Russia and China said, after the United States had vetoed three earlier resolutions.",1229
"Ocasio-Cortez, in House Speech, Accuses Israel of ‘Genocide’",2024-03-23 00:24:29+00:00,"Ocasio-Cortez, Alexandria; Bush, Cori; Biden, Joseph R Jr",Gaza Strip; Israel,"Israel-Gaza War (2023- ); Palestinians; Civilian Casualties; War Crimes, Genocide and Crimes Against Humanity; Humanitarian Aid; United States International Relations; United States Politics and Government; Foreign Aid; Arms Trade; Defense and Military Forces",Democratic Party; House of Representatives,https://www.nytimes.com/2024/03/22/nyregion/aoc-genocide.html,"Representative Alexandria Ocasio-Cortez had called for a permanent cease-fire in the war between Israel and Hamas, but had resisted labeling the conflict a genocide.",996
Gaza’s Shadow Death Toll: Bodies Buried Beneath the Rubble,2024-03-23 09:01:08+00:00,,Gaza Strip; Israel,Israel-Gaza War (2023- ); Deaths (Fatalities); Palestinians; Civilian Casualties; Defense and Military Forces; Terrorism,Hamas,https://www.nytimes.com/2024/03/23/world/middleeast/gaza-missing-bodies-deaths.html,"With hand tools and bare hands, families and rescuers continue to search broken buildings for missing friends and relatives.",1542
U.N. Chief Calls Conditions in Gaza a ‘Moral Outrage’,2024-03-23 14:15:45+00:00,"Guterres, Antonio",Rafah (Gaza Strip); Israel; Gaza Strip,Israel-Gaza War (2023- ); Humanitarian Aid; Palestinians; Food Insecurity,United Nations,https://www.nytimes.com/2024/03/23/world/middleeast/gaza-israel-rafah-un-guterres.html,"In a visit to the Rafah border crossing, Secretary General António Guterres called for an immediate cease-fire and expressed solidarity with Palestinians in the territory.",854
The Man Who Helped Redefine Campus Antisemitism,2024-03-24 07:00:14+00:00,"Marcus, Kenneth L",,Anti-Semitism; Freedom of Speech and Expression; Colleges and Universities; Jews and Judaism; Israel-Gaza War (2023- ); Content Type: Personal Profile; Legal Profession; Suits and Litigation (Civil),"Brandeis, Louis D, Center for Human Rights Under Law",https://www.nytimes.com/2024/03/24/us/politics/kenneth-marcus-college-antisemitism-complaints.html,"In government and as an outsider, Kenneth Marcus has tried to douse what he says is rising bias against Jews. Some see a crackdown on pro-Palestinian speech.",1887
"In Hezbollah’s Sights, a Stretch of Northern Israel Becomes a No-Go Zone",2024-03-24 09:01:11+00:00,,Israel; Kiryat Shmona (Israel); Lebanon,Israel-Gaza War (2023- ); Terrorism; International Relations,Hezbollah,https://www.nytimes.com/2024/03/24/world/middleeast/israel-hezbollah-lebanon-border.html,"For the few Israelis remaining in the evacuated zone along the northern border with Lebanon, the simmering conflict there has become intensely personal.",1698
What Would You Have Israel Do to Defend Itself?,2024-03-24 10:00:07+00:00,"Biden, Joseph R Jr",Israel; Gaza Strip; Rafah (Gaza Strip),Israel-Gaza War (2023- ); Defense and Military Forces; Terrorism; Palestinians; Civilian Casualties; International Relations; United States International Relations,Hamas,https://www.nytimes.com/2024/03/24/opinion/gaza-israel-war.html,"If the current Israeli military approach is inhumane, is there an alternative?",3255
Witnesses Describe Fear and Deprivation at Besieged Hospital in Gaza,2024-03-24 14:44:18+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Hospitals; Shortages; Palestinians; Civilian Casualties; Terrorism,Al Shifa Hospital (Gaza Strip); Hamas,https://www.nytimes.com/2024/03/24/world/middleeast/al-shifa-hospital-gaza-israel.html,"Several patients have died as a result of the Israeli military assault, the Gazan authorities say. Israel says the operation is targeting Hamas leaders.",1513
"Kamala Harris Is Noncommittal on Gaza, the Border and TikTok",2024-03-24 18:11:51+00:00,"Harris, Kamala D",,Israel-Gaza War (2023- ); United States International Relations; Social Media; Illegal Immigration,ABC News; TikTok (ByteDance),https://www.nytimes.com/2024/03/24/us/politics/kamala-harris-rafah-gaza-tiktok.html,"In an interview with ABC News on Sunday, the vice president declined to offer details on several issues facing the Biden administration.",533
A House Is Not a Home,2024-03-25 09:00:08+00:00,,Israel; West Bank; Jerusalem (Israel); East Jerusalem; Gaza Strip,Palestinians; Palestinian-Americans; Refugees and Displaced Persons; Demolition; Zoning; Israeli Settlements; Israel-Gaza War (2023- ),,https://www.nytimes.com/2024/03/25/opinion/israel-palestine-homes.html,Israel has been destroying Palestinian houses for decades. Palestinians carry the story of their homes and their homeland wherever they go.,1392
The First Flight of Their Lives: An Airlift After Agony in Gaza,2024-03-25 09:01:30+00:00,,Gaza Strip; Egypt; Italy; Israel,Israel-Gaza War (2023- ); Emergency Medical Treatment; Children and Childhood; Palestinians; Evacuations and Evacuees; AMPUTATION; International Relations,,https://www.nytimes.com/2024/03/25/world/middleeast/gaza-children-injured-evacuated.html,"The evacuees make up only a tiny fraction of the thousands of civilians, including many children, who have suffered grievous injuries over the course of Israel’s monthslong campaign against Hamas and its bombardment of Gaza.",1501
How an Aid Group Built a Jetty to Get Food Into Gaza,2024-03-25 12:10:55+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Disasters and Emergencies; Humanitarian Aid,World Central Kitchen; United Nations Relief and Works Agency,https://www.nytimes.com/2024/03/25/world/middleeast/gaza-aid-ship-jetty.html,Workers with World Central Kitchen were still finishing a jetty made from the rubble of bombed buildings when a ship arrived carrying the first aid into the enclave by sea in nearly two decades.,782
U.N. Security Council Demands an Immediate Cease-Fire in Gaza,2024-03-25 15:38:45+00:00,,United States,Israel-Gaza War (2023- ),Security Council (UN); United Nations,https://www.nytimes.com/video/world/middleeast/100000009379278/un-cease-fire-resolution.html,The resolution passed after the United States abstained from voting. The cease-fire would last for the month of Ramadan.,0
"Netanyahu Cancels U.S.-Israel Meetings on Rafah, to Protest U.N. Resolution",2024-03-25 16:25:49+00:00,"Netanyahu, Benjamin; Ben-Gvir, Itamar; Gallant, Yoav",Gaza Strip; Israel; Rafah (Gaza Strip),United States International Relations; Israel-Gaza War (2023- ),United Nations; Security Council (UN),https://www.nytimes.com/2024/03/25/world/middleeast/israel-ceasefire-rafah-netanyahu.html,"President Biden had requested the high-level meetings to discuss alternatives to a planned Israel ground offensive into Rafah, which U.S. officials say would cause mass casualties.",833
Palestinians Search Rubble of Buildings After Israeli Strikes,2024-03-25 16:27:55+00:00,,Gaza Strip; Rafah (Gaza Strip); Israel,Israel-Gaza War (2023- ); Palestinians; Civilian Casualties; Defense and Military Forces,,https://www.nytimes.com/video/world/middleeast/100000009379138/gaza-israeli-strikes-buildings.html,People dug through the rubble from destroyed buildings in Rafah in southern Gaza and Deir al Balah in central Gaza.,0
"American Jews, Liberalism and Zionism",2024-03-25 16:50:37+00:00,"Netanyahu, Benjamin; Beinart, Peter",Gaza Strip,"Jews and Judaism; Israel-Gaza War (2023- ); Palestinians; United States International Relations; Anti-Semitism; Terrorism; Freedom of Speech and Expression; Zionism; Colleges and Universities; Kidneys; Transplants; Sex Crimes; War Crimes, Genocide and Crimes Against Humanity; World War II (1939-45)",ANTI-DEFAMATION LEAGUE; Massachusetts Institute of Technology,https://www.nytimes.com/2024/03/25/opinion/us-jews-israel-liberalism-zionism.html,Responses to a guest essay by Peter Beinart. Also: M.I.T. and the Gaza war; organ transplants; sexual brutality.,1167
Israeli Soldier’s Video Undercuts Medic’s Account of Sexual Assault,2024-03-25 17:26:26+00:00,,Israel,Israel-Gaza War (2023- ); Sex Crimes; Terrorism,Hamas,https://www.nytimes.com/2024/03/25/world/middleeast/video-sexual-assault-israel-kibbutz-hamas.html,Kibbutz residents concluded that two sisters killed on Oct. 7 were not victims of sexual violence.,991
Trump Urges Israel to ‘Finish Up Your War’,2024-03-25 18:00:49+00:00,"Trump, Donald J",Israel; Gaza Strip,Israel-Gaza War (2023- ); Presidential Election of 2024,,https://www.nytimes.com/2024/03/25/us/politics/trump-israel-hamas-war.html,The former president told an Israeli news outlet that images of destruction in Gaza were harming the country: “You’re losing a lot of the world.”,600
U.N. Security Council Calls for Immediate Cease-Fire in Gaza as U.S. Abstains,2024-03-25 23:00:14+00:00,"Biden, Joseph R Jr; Netanyahu, Benjamin; Gallant, Yoav",Gaza Strip; Israel; United States; Rafah (Gaza Strip),Israel-Gaza War (2023- ); Palestinians; United States International Relations; International Relations; Defense and Military Forces; Kidnapping and Hostages; Humanitarian Aid,Hamas; United Nations; Security Council (UN),https://www.nytimes.com/2024/03/25/world/middleeast/un-security-council-gaza-ceasefire.html,"The U.S. decision not to vote on the resolution drew criticism from Prime Minister Benjamin Netanyahu of Israel, who ordered a delegation to hold back from a planned trip to Washington.",1594
Domestic Political Pressures Widen Divide Between Biden and Netanyahu,2024-03-26 11:47:59+00:00,"Netanyahu, Benjamin; Biden, Joseph R Jr; Ben-Gvir, Itamar",Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; United States International Relations; Palestinians; Civilian Casualties; Peace Process; Terrorism,Hamas; Security Council (UN); Democratic Party,https://www.nytimes.com/2024/03/26/world/middleeast/biden-netanyahu-divisions-politics.html,"The war in Gaza has sorely strained relations between Israel and the United States, and the leaders of both countries have allies at home who would pull them farther apart.",1366
Israel Presses On With Strikes in Gaza After U.N. Cease-Fire Resolution,2024-03-26 12:15:38+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Defense and Military Forces; Palestinians; Civilian Casualties; Terrorism; Hospitals; International Relations,Hamas; Al Shifa Hospital (Gaza Strip),https://www.nytimes.com/2024/03/26/world/middleeast/israel-strikes-gaza-un-cease-fire-resolution.html,Its military said fighter jets had struck “over 60 targets” in the previous day. There were reports of strikes on residential buildings near Al-Shifa Hospital in the north and elsewhere.,783
"Biden’s TikTok Challenge: Reach Gen Z, Without Drawing Its Wrath",2024-03-26 14:50:52+00:00,"Biden, Joseph R Jr",,Social Media; Youth; Polls and Public Opinion; Presidential Election of 2024; United States Politics and Government; Israel-Gaza War (2023- ),TikTok (ByteDance),https://www.nytimes.com/2024/03/26/us/politics/biden-tiktok-voters.html,"For his campaign, navigating the platform has meant encountering over and over some of the thorniest issues plaguing President Biden’s re-election bid.",1535
Israeli Hostage Says She Was Sexually Assaulted and Tortured in Gaza,2024-03-26 16:12:26+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Kidnapping and Hostages; Sex Crimes,Hamas,https://www.nytimes.com/2024/03/26/world/middleeast/hamas-hostage-sexual-assault.html,Amit Soussana is the first former hostage to publicly say she was sexually abused in captivity. A U.N. report has said it found “clear and convincing information” that some hostages suffered “conflict-related sexual violence.”,3950
"12 People Drowned Trying to Retrieve Airdropped Aid, Gazan Authorities Say",2024-03-26 17:13:07+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Drownings; Humanitarian Aid,,https://www.nytimes.com/2024/03/26/world/middleeast/gaza-aid-death.html,"It was not clear which country was responsible for the airdrop of aid, which fell into the Mediterranean off Gaza’s northern coast.",561
Gazans Swim Into the Sea to Retrieve Aid,2024-03-26 20:13:46+00:00,,Gaza Strip,Israel-Gaza War (2023- ); Palestinians; Drownings,,https://www.nytimes.com/video/world/middleeast/100000009381831/gazans-drown-aid-sea-airdrop.html,"Several people drowned trying to retrieve aid that was airdropped into the sea, according to Gazan authorities.",0
"Trump Advisers Talk of Palestinian Expulsions, but Activists Focus on Biden",2024-03-26 20:25:31+00:00,"Trump, Donald J; Biden, Joseph R Jr; Friedman, David M; Kushner, Jared",Israel; Gaza Strip; West Bank,Israel-Gaza War (2023- ); Palestinians; United States International Relations; Presidential Election of 2024; United States Politics and Government; ARAB-AMERICANS; Polls and Public Opinion,,https://www.nytimes.com/2024/03/26/us/politics/trump-gaza.html,"Donald J. Trump’s son-in-law and his former ambassador to Israel have amplified policy proposals embraced by Israel’s far-right wing, but U.S. activists say their anger still rests with the current administration.",1318
"Biden, Interrupted by Gaza Protesters, Says They ‘Have a Point’",2024-03-26 21:38:54+00:00,"Biden, Joseph R Jr; Harris, Kamala D",,"Israel-Gaza War (2023- ); United States Politics and Government; United States International Relations; Demonstrations, Protests and Riots",,https://www.nytimes.com/2024/03/26/us/politics/biden-gaza-protesters.html,"After his event in North Carolina was disrupted by demonstrators, the president said that “we need to get a lot more care into Gaza.”",547
Biden Loves Ireland. It Doesn’t Love Him Back.,2024-03-27 05:00:06+00:00,"Biden, Joseph R Jr; Varadkar, Leo",Ireland; Israel; Gaza Strip,"Irish-Americans; United States International Relations; Israel-Gaza War (2023- ); Demonstrations, Protests and Riots; Polls and Public Opinion",,https://www.nytimes.com/2024/03/27/opinion/biden-ireland-gaza-varadkar.html,"The president’s complicity with Israel’s assault on Gaza has damaged his relationship with the Irish people, perhaps irreparably.",1186
Israel Deploys Expansive Facial Recognition Program in Gaza,2024-03-27 09:00:37+00:00,"Abu Toha, Mosab",Israel; Gaza Strip,Israel-Gaza War (2023- ); Facial Recognition Software; Surveillance of Citizens by Government; Defense and Military Forces; Interrogations; Palestinians; Terrorism; Computers and the Internet; Artificial Intelligence,Hamas; Corsight Ltd,https://www.nytimes.com/2024/03/27/technology/israel-facial-recognition-gaza.html,"The experimental effort, which has not been disclosed, is being used to conduct mass surveillance of Palestinians in Gaza, according to military officials and others.",1454
Protesters and Security Forces Clash Near Israeli Embassy in Jordan,2024-03-27 15:42:25+00:00,,Jordan,"Demonstrations, Protests and Riots; Israel-Gaza War (2023- )",,https://www.nytimes.com/video/world/middleeast/100000009383249/gaza-palestinian-protesters-israeli-embassy-jordan.html,Security forces dispersed large crowds of pro-Palestinian demonstrators near Israel’s embassy in Jordan’s capital.,0
"Security Forces Clash With Pro-Palestinian Protesters in Jordan, Video Shows",2024-03-27 15:42:26+00:00,,Jordan; Israel,"Demonstrations, Protests and Riots; Israel-Gaza War (2023- ); Palestinians",,https://www.nytimes.com/2024/03/27/world/middleeast/palestinian-jordan-protest.html,"Protesters gathered near the Israeli embassy in Amman, the capital, calling for the country to cancel its agreements with Israel.",187
Towns Near Israel-Lebanon Border Damaged by Strikes,2024-03-27 16:33:39+00:00,,Lebanon; Israel,Defense and Military Forces; Terrorism; Israel-Gaza War (2023- ),Hezbollah,https://www.nytimes.com/video/world/middleeast/100000009383644/lebanon-israel-strikes-aftermath.html,"An Israeli airstrike in southern Lebanon killed seven people, prompting retaliatory rockets from Hezbollah that killed at least one person in northern Israel.",0
"Two days after the U.N. call for a cease-fire, Israeli strikes on Gaza haven’t let up.",2024-03-27 17:09:30+00:00,,,Israel-Gaza War (2023- ); War and Armed Conflicts; Ramadan; Kidnapping and Hostages,Hamas; Security Council (UN),https://www.nytimes.com/2024/03/27/world/middleeast/ceasefire-talks-gaza-strikes.html,"Israel and Hamas appear no closer to negotiating a stop in fighting, with significant gaps remaining between them.",495
"Majority of Americans Disapprove of Israel’s Actions in Gaza, New Poll Shows",2024-03-27 17:48:22+00:00,,Israel; Gaza Strip,Israel-Gaza War (2023- ); Polls and Public Opinion; United States International Relations; Defense and Military Forces; Palestinians; Civilian Casualties,,https://www.nytimes.com/2024/03/27/world/middleeast/military-action-americans-gaza.html,"The Gallup poll conducted this month found that 55 percent of Americans disapproved of Israel’s military action, an increase of 10 percentage points from four months earlier.",381
