Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
benshapiro,"December 07, 2023 03:12 PM","Chanukkah is a celebration of victory over anti-Semites who sought to wipe Judaism out and wrest control of Israel from the Jews. Not much has changed in two millennia on this score, and neither will the outcome. The lights of Chanukkah burn on.",11980,1546,2155,869842
benshapiro,"December 11, 2023 02:51 PM",Rather amazed by the argument that the Biden White House should go softer on Hamas and the Houthis and Hezbollah if Biden wishes to retain votes in Muslim votes in Michigan. That says a lot about media and political perception of Muslim voters.,5220,651,726,401392
benshapiro,"December 15, 2023 02:41 PM","Saying ""two-state solution"" over and over does not actually manifest a peace partner with which Israel can make a deal. Foreign policy isnt Beetlejuice. A Palestinian state would be a terrorist entity on Israels borders.",8834,1272,4499,1203473
benshapiro,"December 18, 2023 01:42 PM","Jews had a lot of goodwill and sympathy after the Holocaust, too. Turns out that goodwill and sympathy for Jews largely exists until precisely the point at which Jews stop dying en masse and start defending themselves.",8592,1221,2944,1399539
benshapiro,"January 09, 2024 06:26 PM",Biden is playing the race card and caving to radical pro-Hamasniks - and there are still 10 months to go until the election.,1263,174,560,367600
benshapiro,"January 10, 2024 03:34 PM",Hamas would literally murder every single one of these people,47535,4823,6963,4764151
benshapiro,"January 12, 2024 06:02 PM","The West is doing what it must to maintain freedom of shipping through the Red Sea. Also, none of this would be happening if Joe Biden hadn’t appeased Iran and undercut America’s Middle East allies for years.",2912,540,1837,873031
benshapiro,"January 12, 2024 02:23 AM","The Houthi slogan: ""Allahu Akbar, Death to America, Death to Israel, A Curse Upon the Jews, Victory to Islam.""  Biden cut off arms sales for Saudi against them and removed the Houthis terrorist designation in 2021, then started negotiating with Iran.  All that worked out great.",15313,2799,2490,1114418
benshapiro,"January 12, 2024 02:55 PM","Weakness breeds aggression. Biden unleashed Iranian proxy Robert Malley to negotiate with Iran, hammered the Saudis even as Saudi tried to engage with Israel, de-listed the Houthis as a terror organization. Iran saw an opening and took it. Now its cleanup on Aisle Biden.",4427,675,611,458268
benshapiro,"January 22, 2024 02:42 PM",January 2024 European Jewish Association Delegation to Auschwitz,1210,385,278,1430790
benshapiro,"January 29, 2024 01:35 PM","These Americans are dead because Joe Bidens Middle East policy is vacillating cowardice. Hes been allowing the Houthis to push us around in the Red Sea, Iranian terror proxies to attack American targets in Iraq and Syria with impunity, and now this. Dont. Appease. Terrorists. …",11356,1709,2790,1601170
benshapiro,"January 29, 2024 01:35 PM","These Americans are dead because Joe Bidens Middle East policy is vacillating cowardice. Hes been allowing the Houthis to push us around in the Red Sea, Iranian terror proxies to attack American targets in Iraq and Syria with impunity, and now this. Dont. Appease. Terrorists.",11356,1709,2790,1601170
benshapiro,"January 31, 2024 08:39 PM","BREAKING: After months of protest, Chicago becomes the largest city in the country to call for a ceasefire after passing a city council resolution.   City council voted 23-23 on the resolution and mayor Brandon Johnson broke the tie in favor of ceasefire.",34285,10840,6730,6118912
benshapiro,"February 01, 2024 12:58 AM",You should call for a ceasefire in your city,24627,2008,1885,2265123
benshapiro,"February 02, 2024 01:27 AM","Oh, how convenient! It turns out that Biden wont have to do anything after all because Iran isnt in control of, you know, the terrorist groups it sponsors.",1310,176,210,203199
benshapiro,"February 05, 2024 01:43 PM","Perhaps you should talk to Hamas. Oh wait, you are Hamas.",16768,1954,3093,1716173
benshapiro,"February 05, 2024 11:52 AM",We CANNOT deliver humanitarian aid under fire.   Safe and sustainable #humanitarian access is URGENTLY needed everywhere including to the North of #Gaza x.com/TomWhiteCW8/st…,2288,125,153,516726
benshapiro,"February 12, 2024 12:17 PM",Biden warns Israel not to go into Rafah. The IDF promptly goes into Rafah and saves two hostages. The problem isnt just that Biden is senile. Its that hes always been a fool.,30777,4210,3058,1510511
benshapiro,"February 13, 2024 07:28 PM",When an allegedly trans shooter sporting a “free Palestine” sticker on her gun shoots up a church…it’s time for the media to talk about other things.,6436,914,797,597020
benshapiro,"February 21, 2024 04:30 PM","As a survivor of rape, AIPAC’s tactic of exploiting rape is outright vile and appalling.  Their playbook relies on bullying, lying, harassing, belittling & intimidation to try to manipulate the public & force those calling for a ceasefire into submission. It won’t stop us.",12228,3396,3312,2295372
benshapiro,"February 21, 2024 07:51 PM","In 1982, Ronald Reagan knew how to arm-twist Menachem Begin to get him to stop the bombing of Lebanon. In 2024, Joe Biden offers only empty words with no consequences, so Benjamin Netanyahu ignores him and keeps bombing Gaza. …",6323,229,275,629487
benshapiro,"February 22, 2024 09:19 PM","So theyre really going to go with this angle: as an alleged rape victim, shes standing with a terrorist group filled with mass-murdering rapists, and anyone who stands against her opposes rape victims",6481,893,588,521874
benshapiro,"February 22, 2024 03:35 PM","As a survivor of rape, AIPAC’s tactic of exploiting rape is outright vile and appalling.  Their playbook relies on bullying, lying, harassing, belittling & intimidation to try to manipulate the public & force those calling for a ceasefire into submission. It won’t stop us. x.com/AIPAC/status/1…",2022,295,177,260714
benshapiro,"February 22, 2024 11:42 PM","I wont mince words.   The overwhelming majority of Palestinians are not Hamas. And Hamas does not represent the Palestinian people.   In fact, theyre also suffering as a result of Hamas terrorism. We need to be clear-eyed about that reality.",44350,16870,26227,14564794
benshapiro,"February 23, 2024 02:45 PM",The insane manipulation of the House of Commons through threat of radical Islamic violence will be commonplace throughout Europe if the ongoing cult of multiculturalism has its way.,3821,460,588,293654
benshapiro,"February 23, 2024 01:07 PM","Hamas is overwhelmingly popular in both Gaza and the West Bank, as were the terrorist attacks of October 7. So hes lying.",27574,3581,806,1418345
benshapiro,"February 27, 2024 06:01 PM",There is something deeply sick about a civilization in which large swaths of people cheer a disturbed anarchists self-immolation on behalf of a lie propagated by a terrorist group.,6356,1037,2453,693125
benshapiro,"February 28, 2024 02:40 PM","Everyone is ignoring this basic truth about 2024: Donald Trump occupies the moderate middle on MANY more issues than Joe Biden. Thats true on abortion (16-week abortion ban is more popular than abortion up to birth), the border, Ukraine, Israel, China, trans, and ""equity.""",5693,766,497,540642
benshapiro,"March 03, 2024 07:41 AM",The playwright Victor I. Cazares is 3 months into a protest during which he refuses to take his daily HIV medicine until the Broadway theater he works for officially condemns Israel.  He is willing to risk contracting AIDS for a ceasefire,7242,979,158,319476
benshapiro,"March 04, 2024 10:44 PM","Judith Butler describing the October 7 massacre as armed resistance: “We can have different views about Hamas as a political party, we can have different views about armed resistance. But .  the uprising of October 7th was an act of armed resistance  This was an uprising”",9393,780,412,419822
benshapiro,"March 05, 2024 10:50 PM","I get this question regularly, and I acknowledge that Israel faced a difficult challenge: It was hard to target Hamas without risking civilians. But my answer is: what I would not do is kill 31,000 people in Vancouver, including 12,500 children, and starve the entire population. x.com/rjherber/statu…",2953,435,524,489945
benshapiro,"March 08, 2024 03:02 PM","I also wonder whether Joe Biden would have a ""come to Jesus"" talk with, say, Hamas or the PA. Or is he too busy telling them how much he respects Ramadan as they fire rockets at civilians?",1063,123,99,85652
benshapiro,"March 08, 2024 02:53 PM",Absolutely pathetic. Hamas is currently holding six American citizens hostage and Biden is saying he wants to pressure Israel. And that Israel should give the Hamas/PA/Islamic Jihad government a state. …,7169,1451,803,645271
benshapiro,"March 08, 2024 03:05 PM",": Pro-Palestinian protesters a part of a group called “ ,” vandalized a historic painting of Arthur James Balfour at Trinity College Cambridge in England.   Arthur Balfour wrote the Balfour Declaration of 1917 when he",11403,1582,350,378100
benshapiro,"March 11, 2024 05:03 PM","The Oscars had some high points (John Mulaney) and some low points (Jimmy Kimmel). But the true moral blot was Jonathan Glazer, who became the bad guy in his own film, “Zone of Interest”: a villain stripping the bodies of the dead for gold while ignoring the Jews being murdered next door.   …",5083,548,505,645825
benshapiro,"March 11, 2024 08:49 PM","An absolutely insane comment. ""If Hamas cares about the Palestinian people""? They have spent the last two decades proving they dont give a shit about the Palestinian people, and they wont surrender now, which would end the conflict today.",2554,306,225,329874
benshapiro,"March 11, 2024 02:59 PM","Absolutely stunning Q&A from Fridays Pentagon press briefing.  Q: Does the DoD anticipate that Hamas will try to fire on them, on the operation (inaudible)?  GEN. RYDER: Look, I mean, thats certainly a risk, again, but if Hamas truly does care about the Palestinian people, then",4030,556,662,466910
benshapiro,"March 11, 2024 08:46 PM","Weird, she could create a Palestinian state literally tomorrow by abdicating her crown, along with the crowns of the rest of her family",5083,548,505,645825
benshapiro,"March 11, 2024 07:24 PM","NEW   Queen Rania of Jordan, in her second interview with Christiane Amanpour since October 7, has offered her harshest condemnation of the Israeli government yet.   “I blame hardline Israeli leaders for keeping their people in this perpetual state of fear of an existential",8052,1298,902,905719
benshapiro,"March 11, 2024 05:03 PM","The Oscars had some high points (John Mulaney) and some low points (Jimmy Kimmel). But the true moral blot was Jonathan Glazer, who became the bad guy in his own film, “Zone of Interest”: a villain stripping the bodies of the dead for gold while ignoring the Jews being murdered",18548,2897,832,930729
benshapiro,"March 11, 2024 11:47 AM","In Jonathan Glazers ""Zone of Interest,"" you dont see one Jew. Those are the best Jews, according to Glazer: the faceless victims screaming in the distance. Ironically, hes the villain: picking up awards from the bodies of those anonymous dead Jews while ignoring the living",3351,495,527,419214
benshapiro,"March 12, 2024 02:34 PM","By ""never stop working to bring your loved ones home,"" he means ""we will blame Israel for any attempt to bring your loved ones home, and keep doing Hamas PR""",1426,184,90,172092
benshapiro,"March 12, 2024 02:25 PM","President Biden says he was devastated to learn that American-Israeli citizen Itay Chen was killed by Hamas.  “I reaffirm my pledge to all the families of those still held hostage: we are with you. We will never stop working to bring your loved ones home. Today, as we join",2677,334,1401,624692
benshapiro,"March 25, 2024 07:38 PM",The fact that Hamas is ecstatic about the current Biden course tells you what you need to know. It was only a matter of time before Biden listened to his radical wing and decided that the support of pro-Hamas voters in Michigan was worth undermining Israels war for survival.,5965,1154,1284,617597
benshapiro,"March 25, 2024 05:59 PM",Hamas knew it could rely on Biden. Biden pulled through. x.com/omriceren/stat…,2488,441,418,411072
benshapiro,"March 31, 2024 11:50 AM","According to the Biden White House, it is disrespectful and wrong to kill terrorists during Ramadan, but Trans Day of Visibility must be celebrated on Easter.",21473,3130,2818,1203416
benshapiro,"April 03, 2024 01:45 PM",Totally insane that Joe Biden keeps attempting to appease his unappeasable radical Left pro-Hamas base. Cornel West is earning approximately 1% of the vote. RFK Jr. is running at 10% by running as a moderate Democrat. Bidens aiming at Wests crowd. Its political malpractice.,2579,232,627,377929
benshapiro,"April 04, 2024 08:42 PM","Joe Biden will cause WWIII through his utter and complete stupidity.   Here is his current position:  1. The United States is willing to go to direct war with a nuclear power by admitting Ukraine to NATO. The minute Ukraine joins NATO, Article 5 will be invoked and we are then in a shooting war with Russia.  2. The United States is demanding a ceasefire from an ally, Israel, in a war with a terrorist group holding hostages including Americans, in a conflict involving precisely ZERO US troops. Iran and its terror proxies now know that if they murder over a thousand citizens of an American ally, take hundreds of hostages, and then hide among civilians, Joe Biden will save them.  It is nearly impossible to believe one human being could be so stupid. But Joe Biden always surpasses expectations.",34369,7342,4742,3192935
benshapiro,"April 04, 2024 08:37 PM",There is literally no more lenient position to be had. Hamas demands a complete Israeli withdrawal from Gaza with Hamas still in place.,1850,231,510,306200
benshapiro,"April 04, 2024 05:55 PM",Biden tells Bibi he wants an “immediate ceasefire in Gaza” and a more lenient position in negotiations with Hamas to achieve a hostage exchange deal.,6060,1727,5371,2999993
benshapiro,"April 04, 2024 01:25 AM","World Central Kitchen does good work, but this is a blood libel unsupportable by logic or evidence. Also, Andres has been accusing Israel of targeting civilians and hospitals for months on Twitter, and called for a ceasefire on October 13, less than a week after October 7.",3989,722,614,538591
benshapiro,"April 03, 2024 09:20 PM","Chef José Andrés said the 7 aid workers killed by an Israeli airstrike were ""targeted deliberately,"" and he believes the conflict in Gaza is ""not a war against terrorism anymore"" and instead, its a ""war against humanity itself."" Israel blamed the strike on ""misidentification.""",3247,586,335,220230
benshapiro,"April 04, 2024 08:43 PM","""Empower his negotiators to conclude a deal""? What deal, precisely, does Biden think is on the table? Hamas literally just rejected a six-week ceasefire with a 40-terrorist-to-one-hostage ratio.",6060,1727,5371,2999994
benshapiro,"April 05, 2024 10:35 PM","Candace, I can see why youd want to hide behind a moderator -- particularly one who said we should rename our company the ""Daily Jewish Wire"" just yesterday.  No.  One on one. Monday at 5 PM.   We can sit down and have a healthy debate like adults, and well live-stream it on X and YouTube. Take it or leave it.  As to the ""true reason"" you didnt respond to my offer to sit down with you and discuss these issues publicly or privately back in February, I have no idea what the hell youre talking about.",12967,1690,5001,9136921
benshapiro,"April 05, 2024 07:08 PM","Bidens foreign policy, seemingly shaped by pro-Hamas voters in Dearborn, risks WWIII with Russia.",3101,485,959,391064
benshapiro,"April 05, 2024 10:52 PM","Candace, I can see why youd want to hide behind a moderator -- particularly one who said we should rename our company the ""Daily Jewish Wire"" just yesterday.  No.  One on one. Monday at 5 PM.   We can sit down and have a healthy debate like adults, and well live-stream it on X",12967,1690,5001,9136921
benshapiro,"April 05, 2024 02:36 PM","Actually, the world is making clear that it is happy to reward terrorism. If Hamas were a conventional army (a la Russia), Israel would be able to do whatever it wanted with US approval. Hamas is an evil terrorist group, so it must be rewarded and Palestinians given a state.",7389,1082,2000,541550
benshapiro,"April 05, 2024 01:48 PM","Joe Bidens logic when it comes to foreign conflicts not involving the United States: if you are an American ally fighting a semi-traditional war with a uniformed enemy, well back you to the hilt (Ukraine). If you are an American ally battling a terrorist group that takes",5973,258,1180,841343
benshapiro,"April 05, 2024 01:55 PM",Those seeking an internal moral logic to Joe Bidens actions in protecting Hamas will be searching in vain. This is very simple: he thinks his only path to victory runs through pro-Hamas voters in Dearborn and blue-haired gender studies majors in Ann Arbor.,7389,1082,2000,541550
benshapiro,"April 08, 2024 08:27 PM",The Biden administration is now effectively preparing to make aid to Israel contingent on. unspecified changes to Israeli policy. Which means that Israel can do little or nothing to appease the White House. Hamas is now in control of the Biden administration.,10247,2635,5394,2993367
benshapiro,"April 09, 2024 04:31 PM","So much of our politics is about deliberately ignoring the underlying question. For those who want a ceasefire in Gaza, the underlying question is: do you want Hamas to survive as an operational entity? For those who want defunding of Ukraine, the underlying question is: do you want Russia to ingest Ukraine?",8104,1320,5107,2512390
benshapiro,"April 09, 2024 04:31 PM","So much of our politics is about deliberately ignoring the underlying question. For those who want a ceasefire in Gaza, the underlying question is: do you want Hamas to survive as an operational entity? For those who want defunding of Ukraine, the underlying question is: do you",8104,1320,5107,2512390
benshapiro,"April 15, 2024 05:06 PM","Irans attack on Israel is unprecedented. It is obviously and definitionally an act of direct war, after years of using proxies to attack Israel. The scale of the success of the allied defense against Irans assault is near-miraculous.",5354,941,3493,1196440
benshapiro,"April 16, 2024 05:22 PM","America doesn’t need to go to war with Iran. All America has to have is the credible threat of military force, or allow Israel to leverage its own such credible threat. But Biden is so afraid of third-world enemies that he’s allowed America to be deterred.",3950,595,2138,717718
benshapiro,"April 18, 2024 07:12 PM","Foreign aid should be treated like defense spending: if its good for US interests, its worthwhile. Strong, robust allies are in Americas interest. Someone should explain why it is in Americas interest to cut off aid such that Russia overruns Ukraine and Iran dominates the Middle East.",5784,1268,3557,2781808
benshapiro,"April 18, 2024 12:28 AM","BIDEN: ""I made it clear to the Israelis — dont move on Haifa!""  Haifa is a major city IN Israel.",1111,178,442,347114
benshapiro,"April 19, 2024 08:04 PM","Israel just struck back at Iran. The limited strike was designed to show Iran that Israel has the capacity to strike wherever it wants, including nuclear facilities, thus re-establishing deterrence.",3615,429,1362,655098
benshapiro,"April 25, 2024 11:40 PM","Free speech must be protected on public college campuses. Also, violation of the law is violation of the law. These are illegal protests that are designed to intimidate, obstruct, and harass Jewish students in violation of Title VI of the Civil Rights Act. As everyone knows, if",12564,1792,1945,1222578
benshapiro,"April 25, 2024 07:09 PM",These pro-Hamas protests are being fostered by the faculty and patted on the head by the administration. Thats because these colleges have been completely eaten by the evil intersectional ideology that crosses streams with Jew-hatred.,5576,1148,3739,1097909
benshapiro,"April 25, 2024 11:40 PM",Dont like Title VI of the Civil Rights Act? Think its over-restrictive? Fine. I likely even agree! But I noticed that those who are suddenly standing up for the pro-Hamas students are nowhere to be found when the shoe is on the other foot. They use Title VI as a weapon against,2267,189,91,233816
benshapiro,"April 26, 2024 07:37 PM","Khymani James is the perfect poster child for our dangerous and empty college generation. A professional victim and aggressive Jew-hater and white-hater, James hides behind intersectional titles to promote actual murder. He seeks to destroy the system that gave him every single privilege. And Columbia humors him.",7862,1290,1072,632778
benshapiro,"April 26, 2024 07:37 PM","Khymani James is the perfect poster child for our dangerous and empty college generation. A professional victim and aggressive Jew-hater and white-hater, James hides behind intersectional titles to promote actual murder. He seeks to destroy the system that gave him every single",7862,1290,1072,632778
benshapiro,"May 01, 2024 11:39 PM","When the most privileged young people on earth, bored by their wealth and status and given zero moral guidance by their society, look for meaning, they look to revolution. This isnt about Israel or Gaza. These protesters hate America. They hate the meritocracy. There is a reason they are replacing the American flag with the Palestinian flag.",9568,1673,1608,1281063
benshapiro,"May 01, 2024 11:39 PM","When the most privileged young people on earth, bored by their wealth and status and given zero moral guidance by their society, look for meaning, they look to revolution. This isnt about Israel or Gaza. These protesters hate America. They hate the meritocracy. There is a reason",9568,1673,1608,1281063
benshapiro,"May 01, 2024 12:48 PM","No. The answer is no. Theres a reason Egypt wont take them, Saudi wont take them, Jordan wont take them: the civilian population of Gaza supported Hamas by every available metric. Why would we possibly import them to the United States? Totally insane.",32421,5780,2787,2187260
benshapiro,"April 30, 2024 09:12 PM","BREAKING: The Biden administration is considering ""welcoming"" refugees from Gaza into the United States …",1375,59,121,92482
benshapiro,"May 02, 2024 02:31 AM",Our campuses are Left-wing activism training centers. Remove their taxpayer funding. WV miners should not subsidize gender studies major Hamas fans. The solution is NOT to pass a bad bill adding yet more free speech violations to the giant free speech violation that is Title VI.,14900,2109,1640,1803948
benshapiro,"May 03, 2024 07:31 PM","On the one side, there are moral idiot protesters who love Hamas, deface statues of George Washington, and hate the American flag. On the other side, there are protesters who sing the Star-Spangled Banner and protect the flag from desecration. Joe Bidens having a tough time choosing.",6208,1025,2243,1000559
benshapiro,"May 03, 2024 07:31 PM","On the one side, there are moral idiot protesters who love Hamas, deface statues of George Washington, and hate the American flag. On the other side, there are protesters who sing the Star-Spangled Banner and protect the flag from desecration. Joe Bidens having a tough time",6208,1025,2243,1000559
benshapiro,"May 06, 2024 05:48 PM",Joe Biden dissociating from flag-hating pro-Hamas protesters should be an easy political call. So why isnt he doing it? Follow the $$$.,2694,610,766,1015647
benshapiro,"May 06, 2024 06:18 PM","Israel: Here are the terms of our proposed ceasefire. Hamas: No. We will fire rockets at your soldiers at a humanitarian aid entry. Israel: Okay, were going into Rafah. Hamas: We accept a ceasefire we negotiated with ourselves. Media: Hamas accepts ceasefire! They want peace!",20333,4031,2668,1700975
benshapiro,"May 06, 2024 06:32 PM","So Hamas ""accepts"" the one thing not offered: ""stopping military operations permanently,"" leaving Hamas intact. And the media say Hamas has ""accepted"" a ceasefire.  I hereby accept Jeff Bezos offer for a $2 billion annual salary. …",6240,894,716,649450
benshapiro,"May 08, 2024 05:08 PM",Im sorry u being hungry because ur choosing not to eat in order to defend terrorists is happening to u,5840,417,873,564522
benshapiro,"May 09, 2024 11:26 AM","The predictable results of Bidens disgusting weapons cut-off threat: 1. Hamas refuses any deal. The hostages, including Americans, remain. Hamas knows theyve got Biden on their side. 2. Israel MUST go into Rafah because of (1).  3. Biden is cutting off targeted munitions, which means more civilians will die when (2). 4. Bidens threat will embolden Hezbollah to open up in the north. Which makes broader war MORE likely, not less 5. All of this will forestall Saudi normalization while endangering Israel on multiple borders. Biden isnt just a moral blot, hes a fing moron.",16621,3202,1550,1985818
benshapiro,"May 09, 2024 11:22 AM","First off, it was an Iraqi reactor in 1981. And the US government later thanked Israel. Second, how do those US decisions look in retrospect? Is Lebanon now a flourishing multicultural democracy? Or is it a proxy state for Iran run by Hezbollah?",3113,431,353,415357
benshapiro,"May 09, 2024 02:04 AM","Ronald Reagan paused the delivery of F-16s to Israel after it bombed an Iranian nuclear reactor in 1981. Then, after Israel invaded Lebanon and bombed Beirut in 1982, Reagan refused to deliver 75 F-16s and limited military aid until Israel withdrew its troops from Lebanon. x.com/MittRomney/sta…",6787,825,590,591295
benshapiro,"May 09, 2024 04:00 PM",He said as he left behind five American hostages in Gaza,5569,630,194,294931
benshapiro,"May 10, 2024 06:24 PM","Greta Thunberg is now 21 years old, so we can say what was always true: she is a morally vacuous cretin formerly utilized as a child-sized Trojan Horse in the war on the West. Today, she is an excellent representative of the Army of Losers now rallying on behalf of Hamas.",17657,3107,1672,1706706
benshapiro,"May 13, 2024 02:03 PM",This means the United States has been actively protecting Hamas leadership until now. This is insane and morally disgusting if true. Imagine if a US ally withheld the location of Osama Bin Laden in 2002 to leverage George W. Bush.,9367,2106,1316,769640
benshapiro,"May 15, 2024 12:57 PM","BREAKING:  “Don’t assume that Israel will stop in Gaza. If not stopped, this rogue state, this terrorist state, will sooner or later set its sights on Turkey with its delusions about a promised land”  - President Erdogan",12510,2340,4843,2784517
benshapiro,"May 17, 2024 01:50 PM","Which ""religions in the Middle East"" is she referring to? Double dare her to say it out loud and see how her friends on ""The View"" take it.",2595,389,268,285529
benshapiro,"May 22, 2024 07:12 PM","Democrats are trying to claim that Donald Trump is a crypto-Nazi because he posted a dumb video that contained a rather illegible reference to a “unified reich.” Which he then deleted. Meanwhile, Joe Biden and many in his party are giving aid and comfort to today’s Nazis – the Iranian regime and their terror proxies like Hamas. Who’s more of a threat to Jews?",2404,536,418,967113
benshapiro,"May 22, 2024 11:56 AM",None of these countries recognized a phantom State of Palestine on October 6. These countries are literally making the case that slaughtering Jews wholesale and then getting your asses kicked by the IDF earns you a state.,11285,2373,4351,1285992
benshapiro,"May 22, 2024 07:14 AM","""Today, Ireland, Norway and Spain are announcing that we recognise the state of Palestine.""  Irish Prime Minister Simon Harris says this is a ""historic day for Palestine"".    Sky 501, Virgin 602, Freeview 233 and YouTube",1557,190,366,129766
benshapiro,"May 22, 2024 11:59 AM","The Unicorn State of Palestine has no government and no borders. Furthermore, none of these countries will stop calling Palestinian cities ""refugee camps"" or deny the absurd Palestinian claim of a ""right to return"" to the state of Israel. Its all Israel-hating posturing.",1557,190,366,129767
benshapiro,"May 24, 2024 01:47 PM","This week, Israel found the corpses of hostages in a tunnel in an UNRWA building. The ICJ is trash, just as the UN is trash. Their judgments mean less than nothing.",7382,1301,1510,553997
benshapiro,"May 26, 2024 11:19 PM",Update on the Biden admins Gaza pier to nowhere: Parts of it have broken free and washed up in Israel. And virtually all of the aid that was delivered was stolen by Hamas. A $320M fleecing of the US taxpayer. There should be hearings.  …,11663,1393,687,515763
benshapiro,"May 31, 2024 07:07 PM","Biden saying that Israel must not pursue ""total victory"" over Hamas is absolutely outrageous. Those are the words of an imbecile and a moral coward. Stating that leaving Hamas in place somehow brings ""enduring peace"" is Orwellian in its evil.",4365,579,124,188538
benshapiro,"May 31, 2024 07:04 PM","Bidens outline of the supposed hostages/ceasefire deal, as proposed, is clearly trash. There is literally zero chance that the Israeli government proposed this deal in the form Biden articulates. No Israeli government could propose leaving Hamas as the government of Gaza, as",9926,1427,464,649763
benshapiro,"June 04, 2024 01:51 PM","Shes a perfect Leftist AsAJew -- no actual relationship with Judaism or Jewishness, but gets to say that shes a groundbreaking Jewish figure while criticizing Israel and/or claiming diverse bona fides",1472,174,233,313047
benshapiro,"June 04, 2024 01:41 PM","First, a word about Sheinbaum’s Jewish heritage. No one should expect her to become an outspoken advocate for Israel on the world stage. Back in 2009, she wrote to a Mexican newspaper, ""I join the cry of millions around the world who are calling for a ceasefire and the immediate",2660,480,649,407726
benshapiro,"June 06, 2024 11:54 AM","UAE foreign minister called the Palestinian leadership ""Ali Baba and the forty thieves"" and claimed senior officials in the Palestinian Authority are ""useless"" and therefore ""replacing them with one another will only lead to the same result."" …",33475,3934,4550,1645309
benshapiro,"June 10, 2024 05:48 PM","Israel just carried out one of the most heroic hostage rescues in history. Leave it to the moral trash of the Left to weep for Hamas and its civilian collaborators, and to blame Israel for civilian deaths.",10672,1932,2411,1493978
benshapiro,"June 11, 2024 12:27 AM","An anti-Israel mob surrounded me for nearly an hour, tearing up my notebook, pushing me, calling me names, blowing an air horn in my ear, boxing me in to restrict my movement, but I refused to leave.   I did, however, file a police report. It’s now in NYPD’s hands.",5972,1281,823,1112161
benshapiro,"June 11, 2024 06:48 AM","In other words, Hamas is counting on you, legacy media! Dont let them down!",4415,662,812,319979
benshapiro,"June 11, 2024 12:31 AM","An anti-Israel mob surrounded me for nearly an hour, tearing up my notebook, pushing me, calling me names, blowing an air horn in my ear, boxing me in to restrict my movement, but I refused to leave.   I did, however, file a police report. It’s now in NYPD’s hands. x.com/TheFP/status/1…",2460,309,149,316622
benshapiro,"June 21, 2024 06:33 AM","My old shul. Used to walk here with the kids.   BTW, if people protested Hamas by going to a random mosque and shouting at the constituents, it would be national news and Joe Biden would make a statement about the evils of Islamophobia.",8542,1591,637,625736
benshapiro,"June 21, 2024 01:27 AM",HAPPENING NOW   Outside the school at Shaarey Zedek Congregation in Valley Village  Protestors yelling in loudspeaker at Jewish school: “FREE FREE PALESTINE!” Parent: “You’re coming to our school?!” Protestors: “Go across the street if you’re going to be an agitator!”,2592,93,112,310971
benshapiro,"June 24, 2024 10:15 PM","Jamaal Bowman and AOC are the emissaries of the Democratic Party future: elected dullards somehow considered visionaries because they spout intersectional Jew-hating bullshit and are racially diverse. If thats what Democrats think a winning coalition looks like, good luck to them.",4928,785,512,372707
benshapiro,"June 24, 2024 10:15 PM","Jamaal Bowman and AOC are the emissaries of the Democratic Party future: elected dullards somehow considered visionaries because they spout intersectional Jew-hating bullshit and are racially diverse. If thats what Democrats think a winning coalition looks like, good luck to",4928,785,512,372707
benshapiro,"June 26, 2024 05:35 PM","Jamaal Bowman got his ass kicked because he is a clownish moron who stans for Hamas and doesn’t know how doors work. You can blame AIPAC all you want, but his constituents despised him. Intersectional radicalism is a hell of a drug, and the comedown is brutal.",6866,758,610,475470
benshapiro,"June 26, 2024 05:00 PM",Because it is good for the country when conspiracy-addled Hamas supporters arent in our elected legislature,1376,119,84,195893
benshapiro,"July 01, 2024 02:32 PM",Well thanks Supreme Court. Now King Biden I can officially declare Trump a terrorist and officially imprison him officially without trial (and without consequences),9127,1381,256,576977
benshapiro,"July 02, 2024 04:55 PM","Another note for the Democratic Party: if you go ahead with Biden and he loses, your next nominee is going to be from the Hamas wing of your party (see 1972 election). So good luck with that.",1311,89,47,168011
benshapiro,"July 08, 2024 05:11 PM","In interview with The Nation, Harris on pro-Palestinian protests: “They are showing exactly what the human emotion should be.  There are things some of the protesters are saying that I absolutely reject, so I don’t mean to wholesale endorse their points."" …",3208,279,96,261434
benshapiro,"July 09, 2024 05:05 PM","Director of National Intelligence Avril Haines says ""actors tied to Iran’s government"" are ""providing financial support"" to U.S. anti-Israel protesters …",1099,68,95,196216
benshapiro,"July 23, 2024 12:29 PM","Remember, the obstacle to peace in the Middle East is very simple: Palestinian rejection of Israel, and heartfelt support for murderous terrorism. The supposedly ""moderate"" Palestinian Authority has now formed a unity government with HAMAS.",10994,1779,475,715453
benshapiro,"July 24, 2024 10:24 PM","You are morally despicable. Netanyahu isnt the obstacle to peace. The terrorist group currently holding Israeli hostages, including a baby, is. The fact that you cant figure that out demonstrates just how vacuous you are.",37821,5061,2274,1350979
benshapiro,"July 24, 2024 08:26 PM",Benjamin Netanyahu’s presentation in the House Chamber today was by far the worst presentation of any foreign dignitary invited and honored with the privilege of addressing the Congress of the United States.  Many of us who love Israel spent time today listening to Israeli,7626,1164,876,450798
benshapiro,"July 24, 2024 07:38 PM","BREAKING: Anti-Israel protesters BURN American flag in the middle of a crowd, chant ""BURN THAT SHT!""",1334,109,102,323258
