Poster,Date,Tweet,No of Likes,No of Retweets,No of Replies,No of Views
SabbySabs2,"July 25, 2024 02:55 PM",James Woods is more concerned about a burning flag than burning kids in Gaza.,1146,402,222,39830
SabbySabs2,"August 03, 2024 12:45 AM","Gov. Joshua Shapiro (D-AIPAC) volunteered to serve in the genocidal occupying Israeli army   Shapiro did not serve in the US army, he SERVED APARTHEID ISRAEL instead  Shapiro’s Wikipedia page omits this disgusting fact and the US media is covering it up",11624,5607,393,400939
SabbySabs2,"August 03, 2024 02:27 AM",Josh Shapiro VOLUNTEERED To serve in the IDF. Josh Shapiro is FULL ON genocidal nut job.,1229,482,53,28576
SabbySabs2,"August 04, 2024 05:19 PM","Hes a Zionist who volunteered for the IDF, refused to meet with Palestinian Americans, and called Palestinian protesters the KKK. Get out of here with this bs.",1141,298,46,20185
SabbySabs2,"August 04, 2024 12:28 PM","The whisper campaigns against Josh Shapiro have dark undertones. Breaking News: He’s Jewish. But just as Thatcher was identified as a game-changing force in politics instead of a woman, Josh Shapiro’s strengths and talents would easily transcend bigotry and identity politics.",2527,881,57,51424
SabbySabs2,"August 04, 2024 02:46 AM",Josh Shapiro said peace must precede Palestinian state. He posted this just last year. Shapiro is praising Netanyahu in his post. Shapiro is Zionist who doesnt give a damn about Palestinians. Dont be fooled!,2527,881,57,51424
SabbySabs2,"August 05, 2024 11:12 PM",Hes TOO LATE. This shouldve ended months ago. Fuck Israel and Fuck Blinken.,1239,166,43,12877
SabbySabs2,"August 06, 2024 02:16 AM","Kamala & Biden are about to send troops to kill Arabs. If you supported the Pro-Palestinian cause & jumped on Kamala train, you were fooled. She is preparing to support the defense of Israel. The apartheid state! Kamala doesnt give a damn about Palestinians. Period.",1243,526,63,28518
SabbySabs2,"August 06, 2024 05:30 PM",But you already know Kamala & Tim support funding & defending Israel. Genocide shouldnt be rewarded. You voted for Jill Stein before. I find it odd youre now willing to support Zionists Democrats. @marclamonthill @RevBlackNetwork is happy to debate you on this.,1231,374,73,27473
SabbySabs2,"August 05, 2024 11:43 PM","Today @POTUS and I met with our national security team to discuss developments in the Middle East.  Our commitment to the security of Israel is unwavering. As we prepare to support the defense of Israel against Iran and Iran-backed terrorist groups, we are also working to",1264,400,114,36055
SabbySabs2,"August 07, 2024 04:48 AM",Israel chose Tim Walz. And Pro-Palestinian activists are celebrating.,2204,451,192,70707
SabbySabs2,"August 07, 2024 05:13 PM",Why are Kamala and Walz silent about this? Wheres the White House event for Palestinian families to discuss the sexual assault of Palestinians?,1077,494,54,21087
SabbySabs2,"August 08, 2024 12:02 PM",Just saw someone say Kamala is trying  to save the country. People want a hero so badly that they actually believe this. Biden ran on the soul of America. And we got a genocide. No one person is coming to save you. Organize locally and build dual power.,1845,487,98,30934
SabbySabs2,"August 08, 2024 03:16 AM",Kamalas response to Pro-Palestinian protesters.  if you want Trump to keep at it. This sounds like something Hillary would say. She hangs the fear of Trump over their head while they ask to end a genocide. This is where Kamala shows she lacks the charisma Obama had.  1/1,2297,418,169,82114
SabbySabs2,"August 08, 2024 12:25 AM","Pro-Palestine protesters just disrupted Kamalas speech in Michigan.  Her response: ""If you want Donald Trump to win say that. Otherwise, I’m speaking.”",2795,778,118,75111
SabbySabs2,"August 09, 2024 09:25 PM",Its so important that we continue highlighting the atrocities in the West Bank. Ppl need to understand its not just Gaza.,1733,210,27,73485
SabbySabs2,"August 10, 2024 03:28 AM",Shes lying. This came out today. How are they working on a ceasefire if theyre still giving them weapons.,1153,286,51,13735
SabbySabs2,"August 12, 2024 07:19 AM","A joint statement from the leaders of France, Germany and the United Kingdom on the Middle East.",1184,438,105,32734
SabbySabs2,"August 12, 2024 12:11 AM",Looks like Hezbollah broke through Israels Iron Dome.,1737,471,167,170782
SabbySabs2,"August 13, 2024 04:19 PM",George should be more sad about genocide.,3040,466,90,47551
SabbySabs2,"August 15, 2024 02:56 AM","I guess Kamala thought she could escape the protests after her ""Im speaking"" moment. Um, no honey, twin babies were just killed in Gaza. Wait until the DNC Convention. This is nothing.",26008,6796,633,779588
SabbySabs2,"August 20, 2024 12:34 PM","Youre not working tirelessly to secure a ceasefire if youre still sending Israel weapons. Not to mention, the Democratic Party 2024 Agenda has an entire section about Israel and Gaza and favors Israel and doesnt mention anything about torture or assault of Palestinians.",2212,665,86,44191
SabbySabs2,"August 22, 2024 02:10 AM",No is not an acceptable answer. Please reconsider. We’re being extremely reasonable.  I’m waiting for the call from the Vice President’s team. I can’t go anywhere until the Vice President agrees to having a Palestinian American speak from the stage.  I’m waiting for the call.,9792,2066,1066,1691753
SabbySabs2,"August 22, 2024 12:49 PM","Oprah said, ""Choose truth and honor."" Heres the truth. The US is funding and aiding a genocide. Kamala supports arming Israel. Theres nothing honorable about that.",7386,2292,297,87360
SabbySabs2,"August 30, 2024 03:02 AM",Kamala made it very clear that she will NOT withhold weapons from Israel. Her administration is going to be the same on Israel as I told you it would. It doesnt matter what she told uncommitted voters in private. She said it privately for a reason!,1280,476,122,44244
SabbySabs2,"August 31, 2024 01:55 PM","Kamala says the same tired script when asked about confronted about Gaza. Shes not even president yet, and ppl already arent buying her bullshit.",1996,493,65,48930
SabbySabs2,"September 01, 2024 11:20 PM","Whats unserious AOC. is being a so-called socialist & voting against railroad workers, supporting an administration aiding a genocide & conflating antisemitism with anti-zionism. Thats why DSA unendorsed you.  Jill has been an activist for years. You pretended to be one.",3119,629,515,227544
SabbySabs2,"September 04, 2024 04:55 PM","Netanyahu uses a map that erases the entire West Bank again, in a press conference for foreign press. Will anyone challenge his map annexing internationally-recognized Palestinian land?",3245,846,128,83453
SabbySabs2,"September 07, 2024 08:32 PM",TRUMP: “If I dont win this election.  Israel is doomed. Thats a tough statement. Israel will be gone. ”,1108,469,69,26597
SabbySabs2,"September 08, 2024 02:52 AM","Israel just killed an American activist in the West Bank, and Trump is worried about Israel being doomed. I dont care if Israel is doomed. They spent decades dooming Palestinians.",1108,469,69,26597
SabbySabs2,"September 10, 2024 02:21 AM","Jill Stein LEADS Kamala with Muslim voters in 3 of the battleground states. Stein leads outright in Arizona, Michigan, and Wisconsin.",14917,3584,633,541660
SabbySabs2,"September 11, 2024 03:55 AM",This debate proved that neither Trump or Kamala should be president. There were too many lies to count. These debates should be returned to the League of Women Voters. Fuck em both. Free Palestine! Vote Jill Stein!,3539,894,151,47445
SabbySabs2,"September 11, 2024 05:06 PM",Israel killed more Palestinian kids. This will continue under Trump and Kamala.  Vote Jill Stein.,2400,722,114,52807
SabbySabs2,"September 12, 2024 07:24 PM",BREAKING: JILL STEIN RECEIVES ENDORSEMENT FROM MUSLIM PUBLIC AFFAIRS COUNCIL!  Thread 1/1,8824,1782,216,149355
SabbySabs2,"September 13, 2024 02:23 AM","AOC has only referred to what’s happening in Gaza as a genocide ONE time… and she didn’t do that until March. That is LONG after anyone with half a spine was saying it.   And she also didn’t do it on her personal account, the one with 13 million followers, she did it on her  x.com/Ruwa4Georgia/s…",1739,465,61,56566
SabbySabs2,"September 15, 2024 12:07 PM",BREAKING NEWS: MIT ENDS MISTI-ISRAEL LOCKHEED MARTIN FUND! This is the first university divestment from American-Israeli weapons manufacturer partnership to since October 7th!,1290,505,28,23571
SabbySabs2,"September 14, 2024 12:52 AM",Green Partys uncompromising opposition to genocide and comprehensive Reparations policy is making DNC bleed Muslim & Black voters  No wonder Democrats’ top reprobates like AOC & Angela have been activated to smear @ButchWare & @DrJillStein with pure projection,2709,606,68,53611
SabbySabs2,"September 16, 2024 01:12 PM",The Congressional Black Caucus is a group of bougie boule folk who dont do a damn thing for the black community. They rush to pass bills for Israel but sit on legislation that helps black ppl. And Angela Rye is part of that club.,12069,2828,435,595229
SabbySabs2,"September 16, 2024 05:32 PM","The point is this Mehdi, you dont REWARD genocide! Youre more upset with Jill Stein than you are with the Biden administration that killed those kids you claimed to care about!",6773,1476,334,296008
SabbySabs2,"September 18, 2024 04:54 PM","Sounds like you should crrate a smear video about Kamala and Biden about BAD LEADERSHIP, since its their administration not holding Israel accountable.",2614,209,61,89636
SabbySabs2,"September 24, 2024 01:10 PM",Dana Bash will have you believing that shes oppressed. Shes not. This is a privileged woman who wants to play victim to divert attention from Palestinians who are being ERASED.,1934,500,64,32737
SabbySabs2,"September 23, 2024 06:54 PM",A sad reality - antisemitism is everywhere and it comes from both ends of the political spectrum. We saw two examples of politicians sidestepping instead of calling it out on @CNNSOTU yesterday. @DavidChalian discusses the unwillingness by some to put morality ahead of politics.,8336,2523,266,156220
SabbySabs2,"September 24, 2024 12:07 AM","I told you months ago that the US government would send US Troops to help Israel. No matter what the state department tells you, they are all in for escalation. If they wanted to de-escalate, they would stop sending Israel weapons.",1805,665,49,33091
SabbySabs2,"September 26, 2024 05:16 PM","The Muslim vote has been completely LOST by the Democratic Party. They seem ignorant of the fact that every time you talk to the black community, youre also talking to the black muslim community.  w/@DrJillStein @ButchWare PREMIERES AT 3:45PM ET",2259,794,120,63289
SabbySabs2,"September 26, 2024 02:04 PM",BREAKING: Blinken Faces Calls to Resign Over Lie That Israel Is Not Blocking Gaza Aid!,5803,1773,287,558740
SabbySabs2,"September 26, 2024 10:52 PM","NEW TO ME: There are ARMY troops at Grand Central station. Look through the glass behind the militarized police. Clear ARMY tags. I tried to talk to the police, they refused to respond. There was pro Palestine protest across the street.  x.com/samhusseini/st…",1269,386,101,33917
SabbySabs2,"September 28, 2024 02:02 PM","There it is again. $25,000 tax credit. Kamala says its a 25k down payment assistance. Her website says its ""UP TO 25k."" In reality, these are just a bunch of tax credits, while the government gives billions to Israel & Urkaine.",1224,366,84,29111
SabbySabs2,"September 30, 2024 02:00 PM",Netanyahu is now threatening to attack Iran. The West wont stop him because. MONEY,1116,323,113,30239
SabbySabs2,"September 30, 2024 01:53 PM",NEW: Netanyahu sends a direct threat to Tehran — “When Iran is finally free…and that moment will come a lot sooner than people think”,3311,660,133,71825
SabbySabs2,"October 01, 2024 08:12 PM","""Did your employer fund Netanyahu?""  Did Piers Morgans boss, Rupert Murdoch, fund Benjamin Netanyahu in the past?  I confronted Piers Morgan with a handwritten note by Netanyahu which suggests he did.",85780,21657,2080,4818222
SabbySabs2,"October 02, 2024 07:31 PM","Tim Walz gives the game away by saying the ""EXPANSION"" of Israel is necessary. The ceasefire rhetoric was a lie. They support genocide. They always have.",40743,12109,169,823872
SabbySabs2,"October 03, 2024 06:32 PM",They magically have billions for Ukraine and Israel but only $750 for hurricane victims.,1142,382,66,21354
SabbySabs2,"October 05, 2024 11:41 AM",Politico broke that Biden-Harris admin encouraged Israel to invade and attack Lebanon. Now Axios is reporting that the admin is pushing for a new president there. So Biden-Harris colluded with Israel to kill thousands of Lebanese to enact regime change. …,1071,319,69,26526
SabbySabs2,"October 05, 2024 03:13 AM",Trump thinks Israel should strike Irans nuclear facilities. But ppl are still pretending hes anti-war.,3166,664,36,60209
SabbySabs2,"October 05, 2024 03:42 PM",Its really hard to make the argument to ppl whose families are being massacred that theres a lesser evil. The ownest is on the Democratic party to not genocide my people. w/@RaniaKhalek PREMIERES TODAY AT 3PM ET,3166,664,36,60209
SabbySabs2,"October 05, 2024 11:23 PM","But according to you, AOC, the Biden Harris administration was working tirelessly for a ceasefire.",1071,319,69,26526
SabbySabs2,"October 06, 2024 12:29 PM",There is no greater sign of fascim than genocide. The Democratic Party is NOT the solution. They are part of the problem! @DrJillStein ad is !,1541,571,45,33695
RonFilipkowski,"October 07, 2023 08:11 PM","Trump claims Hamas would not have attacked Israel if he was president, and Russia would not have invaded Ukraine.",1666,640,1991,514220
RonFilipkowski,"October 11, 2023 11:29 AM","Apparently, Israel was attacked by hummus.",10037,2239,1960,1544924
RonFilipkowski,"October 11, 2023 06:01 PM",Newsmax brings on their Middle East foreign policy expert.,1603,325,681,89162
RonFilipkowski,"October 12, 2023 08:44 PM",Ben Shapiro goes off on Tucker Carlson for questioning why people aren’t more upset about fentanyl coming across the southern border than they are about what happened in Israel.,1851,456,413,375740
RonFilipkowski,"October 12, 2023 02:37 AM",As opposed to this new strife between Arabs and Jews that should be all cleared up in a few days.,8521,1097,609,715220
RonFilipkowski,"October 13, 2023 12:34 AM",Crenshaw and Vivek going at it today about Israel.,1956,353,225,171334
RonFilipkowski,"October 13, 2023 04:24 PM",Team Trump has been in full damage control after his speech then interview ripping Netanyahu and Israel’s intelligence services while calling Hamas smart. Now the cleanup begins.,7877,2221,2188,496701
RonFilipkowski,"October 14, 2023 12:22 PM",George Santos went on Bannon’s show to vent about the incident yesterday: “This man tells me … what about the babies in Palestine? Are you kidding me! I don’t care!”,5047,2277,2133,1186944
RonFilipkowski,"October 14, 2023 01:13 AM","Desantis finally took the gloves off today, suggesting that Trump is in cognitive decline, says crazy things when he doesn’t have a teleprompter, and said he “hates Netanyahu” because he congratulated Biden for winning the election in Nov 2020. Story…",2056,580,155,181555
RonFilipkowski,"October 14, 2023 02:06 AM","In a few more hours, MAGA can come out of their bunkers, take off the camo, put their AR-15s, flamethrowers and grenades up, because the global day of jihad will be over.",1703,225,131,121795
RonFilipkowski,"October 16, 2023 08:00 PM","Opening prayer at Trump rally today: “We thank you for a man of God, Donald Trump, who stands with Israel. I ask this day God that you will be a wall of fire around him. Lord, I ask that you expose enemies and foes that seek to do secret things in secret places to thwart him.”",2152,789,2687,517936
RonFilipkowski,"October 19, 2023 10:27 PM",Junior and Roseanne Barr discuss the history of Islam tonight.,2002,612,2473,647252
RonFilipkowski,"October 19, 2023 11:49 PM",Roseanne Barr: “I don’t think anything is going to wake up the Jews and the blacks who vote Democrat. They’re so severely mind controlled .  I don’t think they can get it.”,2776,964,2571,1164186
RonFilipkowski,"October 22, 2023 07:39 PM",Rudy says Biden is an Iranian spy: “He’s on Iran’s side and he’s on Hamas’s side. He is not on our side. He’s got a bunch of spies in his Admin. This guy is working for Iran. Why? Maybe because they’ve infiltrated his Admin the way the communists infiltrated FDR’s Admin.”,4879,1955,6303,2767787
RonFilipkowski,"October 22, 2023 10:20 PM",It’s Sunday and he just got back from Israel.,13501,1784,2099,1061433
RonFilipkowski,"October 23, 2023 04:31 PM","In Israel with a bipartisan delegation of US Senators, Lindsey Graham goes off on a Newsmax reporter asking him to condemn Rashida Tlaib: “You’re not going to screw this up! Get this guy out of here!”",2609,590,301,552286
RonFilipkowski,"October 26, 2023 03:54 PM","I know this is going to be hard to believe, but this nutty announcement comes the day before he is scheduled to speak before a large Republican Jewish group in Las Vegas. Once again, FL state govt being used for Desantis’s campaign.",1627,467,348,200524
RonFilipkowski,"October 27, 2023 01:16 AM","These aren’t Marines, this isn’t this year, and it isn’t Israel. And while these disinformation specialists keep pumping out fake war vids which get millions of views, Elon does NOTHING.",7991,3128,351,393112
RonFilipkowski,"November 04, 2023 12:09 AM",Tucker Carlson trashes Speaker Mike Johnson. Says he is “enraged” that Johnson made aid to Israel his first priority.,1159,338,582,260365
RonFilipkowski,"November 22, 2023 11:30 PM",Turns out the “Islamic terrorist” was a dude and his wife in a Bentley who was supposed to go to a Kiss concert but it was canceled so he decided to head to a casino.,4253,1502,231,614227
RonFilipkowski,"November 23, 2023 01:58 PM","Rudy says it’s a good thing that Fox lied and said the car crash near the border was a terrorist loaded with explosives, because you can never be too careful.",3710,1146,2029,565914
RonFilipkowski,"November 23, 2023 12:08 AM",Sleepy Joe taking another vacation during a terrorist attack …,2724,310,958,440584
RonFilipkowski,"November 25, 2023 01:55 PM","Update from local news on the driver of the car who Ted Cruz and other Republicans in Congress claimed was a terrorist and blamed Biden for it. Police Chief: “It doesn’t help anybody, especially the family, when all these rumors are being posted.”",8820,2562,464,533845
RonFilipkowski,"November 30, 2023 02:53 AM",He never says what he would’ve done to prevent these things that all “never would’ve happened.” Maybe Netanyahu can explain how it happened on his watch and what Trump would’ve done to make sure it didn’t.,1539,301,217,66713
RonFilipkowski,"December 17, 2023 02:42 AM",The next speaker at Charlie Kirk’s crazyfest tells the audience if they don’t have as many as 10 babies quick then Muslims will soon be running the country.,1499,638,510,297329
RonFilipkowski,"December 17, 2023 01:12 AM","At Charlie Kirk’s big event tonight, Roseanne Barr appears to have had several cocktails and is screaming about Stalinists and communists and Nazis and by the time she gets to a Muslim Caliphate taking over the world the crowd is left in stunned silence.",7697,2840,2591,2326736
RonFilipkowski,"December 20, 2023 05:57 PM","I’m curious how this “National Divorce” stuff will work. Is it like Hindu/Muslim in India/Pakistan where we cross each other as we move to our designated area, or is this a Jeff Davis secession where we start firing on military bases? They never give specifics on their treason.",2853,706,738,215623
RonFilipkowski,"December 21, 2023 09:12 PM","I’m wondering why they filmed themselves on this trip to Israel and put this out, and why they said they were too busy with their kids to be able to show up for court.",9254,2299,750,496186
RonFilipkowski,"December 21, 2023 09:39 PM",Javanka on scene to negotiate an end to the conflict in Israel.,4131,754,2118,526528
RonFilipkowski,"December 23, 2023 12:24 AM",Are you supposed to have a big grin on your face when posing with a photo of an Israeli hostage in Gaza. I need to brush up on my hostage protocol.,1060,323,135,130351
RonFilipkowski,"December 26, 2023 10:48 PM",Looks like a 1st century jew from Roman-occupied Judea to me. Not sure why that bothers some people. Does it matter what he looks like?,2554,308,426,280034
RonFilipkowski,"February 13, 2024 12:52 AM",Junior says transgender people are “the most radical and violent terrorist people in the world.”,1460,684,1854,238137
RonFilipkowski,"February 22, 2024 11:58 PM",Pretty random grabbing some dude’s post from 3 years ago to ridicule him. Guess he needed that right-wing “own the libs” adrenaline rush.,6214,881,878,222371
RonFilipkowski,"March 02, 2024 09:44 PM","Here is Trump in 2022, praising JR Majewski saying how much he loves him and takes credit for his primary victory. Majewski just dropped out today after calling Special Olympics athletes “fcking retards.” This is MAGA.",11687,4538,280,534719
RonFilipkowski,"March 04, 2024 07:52 PM",Trump campaign comes out against airdropping food to starving kids in Gaza.,4673,1729,446,254727
RonFilipkowski,"March 06, 2024 12:39 PM",Marge Greene tells former BBC reporter now hosting The News Agents Podcast Emily Maitlis to “Fck off!” after she asks her about Jewish Space Lasers at Trump’s party last night.,7970,2425,1429,1033819
RonFilipkowski,"March 25, 2024 05:20 PM","With flies buzzing around him inside his own building at 40 Wall Street, Trump is now ranting that he would’ve stopped the Oct 7 attack on Israel by Hamas and Russia’s invasion of Ukraine.",3310,914,1248,411616
RonFilipkowski,"March 25, 2024 11:28 PM",Junior says Joe Biden is at fault for the ISIS terrorist attack in Moscow.,1639,578,2054,373235
RonFilipkowski,"March 26, 2024 10:45 PM",Lara Logan says she has inside sources who told her the bridge disaster was a terrorist attack.,3331,1240,4553,1141906
RonFilipkowski,"April 01, 2024 11:54 PM",Junior says Biden’s DOJ has designated all Catholics as domestic terrorists and banks are now required to report everyone to the FBI who buys a Bible.,4176,1986,3986,2120110
RonFilipkowski,"April 15, 2024 11:48 PM","I have no issue with Johnson having a separate vote on aid to Ukraine, Israel & Taiwan, as long as Israel isn’t up first & then we have to trust him to bring Ukraine to the floor. He has proven to be duplicitous & untrustworthy on his promises. If each is guaranteed a vote - fine",1507,338,73,54347
RonFilipkowski,"May 01, 2024 11:16 PM",Marge says she voted against the Anti-Semitism Act today because she’s concerned that if she says that Jews handed over Jesus to be killed by the Romans that could be considered a violation of the law.,2734,925,1377,891157
RonFilipkowski,"May 05, 2024 11:51 PM",Marsha voted against the aid package for Israel.,11199,4292,273,326803
RonFilipkowski,"May 09, 2024 12:19 AM",RNC Chair Lara Trump says that Russia invaded Ukraine and Hamas attacked Israel because Biden canceled the Keystone pipeline.,1929,684,1266,269513
RonFilipkowski,"May 19, 2024 04:44 PM","At the invitation of the Speaker of the Israeli Knesset, Elise Stefanik makes a partisan political speech today attacking the President of the U.S. and praising Donald Trump. Apparently, the current government of Israel thinks this is the smart way forward.",3258,1579,868,560218
RonFilipkowski,"May 19, 2024 12:48 AM",It appears that the Israeli government wants to tamper in American elections. Not very smart.,2444,954,184,153227
RonFilipkowski,"June 01, 2024 12:37 AM",Alex Jones says the Deep State globalists are about to launch false flag terrorist attacks and blame them on Trump supporters.,2021,877,2515,473378
RonFilipkowski,"June 02, 2024 08:49 PM",His position is to let Netanyahu turn it into a parking lot you fcking dope.,9457,1632,453,362377
RonFilipkowski,"June 07, 2024 09:41 PM","Just like the Iranian terrorist car bomber at the border with Canada who turned out to be a dude who missed the KISS concert, this hoax is bringing out all the morons.",5202,1327,218,156224

"|RUN STATISTICS|
"
"Time Processed: November 27, 2024 04:03 AM
","Number of discards: 6217
","List of accounts processed: ['SabbySabs2']
","List of accounts coming in: ['SabbySabs2', 'RonFilipkowski']
","List of accounts needed to be rerun: ['RonFilipkowski']
",List of accounts with parsed but only irrelevant tweets: []
